sample_id,paired_case_id,split,category,candidate_id,truth_topology_id,case_seed,main_length_scale,parameter_domain_truth,parameter_vector_hash,noiseless_cfr_hash,observation_hash
r73_pilot_exact_upper_boundary_C013_R01,pilot_C013_R01,pilot,exact_upper_boundary,R21C_013,R21C_013,513728289,1.05,in_parameter_domain,efcdd932d5314ef625317dd81c17cd3d57f29f2d21a0656f110377eaa76932d1,a558f91e46e51d804956aef861eb7bc85639c97b354d45aecf120ccde686ab2e,4da5f8da18b10fc9d4a890fe48d4233b9993951204956932cadb67d5bad1161c
r73_pilot_near_lower_ood_C013_R01,pilot_C013_R01,pilot,near_lower_ood,R21C_013,R21C_013,513728289,0.9,out_of_parameter_domain,b30b5fd6df4e47bf2191fc92d9f52568b4a341bb80b413626fc83972375fe37d,6423f3829ca786d1e31161ac6b199366ce6b9db9e0363984f4b3c5a3e9ea9710,42322acbc4148cea780c3638cc19d03bc3476c3e10370dd2881764d949dc7303
r73_pilot_near_upper_ood_C013_R01,pilot_C013_R01,pilot,near_upper_ood,R21C_013,R21C_013,513728289,1.1,out_of_parameter_domain,09ec965b321f84a905e72bf6f3286e097512b5fa10b31f5e4a48b8a162db2107,6b03303c899474989445e2924270e3822ca4f31cca8d7992d6e2848212dabc7e,8c20d524ebb923a870a0704fa2f89efc4db1dd44326f57b9bd85e21e53f6de43
r73_pilot_medium_lower_ood_C013_R01,pilot_C013_R01,pilot,medium_lower_ood,R21C_013,R21C_013,513728289,0.75,out_of_parameter_domain,b975b08458cd73ecc045217424e6aa139b5e68de1d46c4a700d7e4e4849ac7a7,cfed20014ad7f19e0beacac11e53051548f9871a629d3210b741e6d0cd49c65f,1c771a55754bc28f10204f10e57b01a35a19c64a902e7f9e64c0a3a116cbfe0c
r73_pilot_medium_upper_ood_C013_R01,pilot_C013_R01,pilot,medium_upper_ood,R21C_013,R21C_013,513728289,1.3,out_of_parameter_domain,2940d3476a08fdd1216fba3cd36d94f95fa44cd053878929560745cf75dbf9de,ac052ed437d5f9bf39a3d8016cc50420bc031a9ed4d14563e4cdf0778d36d1cc,f0fad91bfb545671f73141c3acb331b3c6f25f30b1f9e44b44323b286f5b06b3
r73_pilot_far_lower_ood_C013_R01,pilot_C013_R01,pilot,far_lower_ood,R21C_013,R21C_013,513728289,0.6,out_of_parameter_domain,8625051c4cf8b1bedcf215f4880e13d367342c137899484896cad0d0ad347cb3,04c6743bc9bf539daa629b27fa8eb50656e149c2b6988435dd50c634f40f7a91,61dac7f0facc520c18ee78c73e0adba08c049bff43c3d5134882e5ae8f5965a0
r73_pilot_far_upper_ood_C013_R01,pilot_C013_R01,pilot,far_upper_ood,R21C_013,R21C_013,513728289,1.6,out_of_parameter_domain,a3053e528ef3d8eacedf0fc0bbc4c3c333c6d825861b29303dc9c6a9829b73e7,80f7a2bef14e0956dbc36ba61bd3a671335dab09aed813ea3a3792b3554c934b,a6477fbe9a0076921528cc6bc44dacf176677bf537969d83bb8fd161188aa0d0
r73_pilot_in_domain_C014_R01,pilot_C014_R01,pilot,in_domain,R21C_014,R21C_014,408037466,0.955929804296764,in_parameter_domain,6490dac6d18b8aaa9fa4ee6bc3c144688f1f437465dda718d6f4598158bcb575,4c40b9bd36920f145e1caf53adcdaa791b300718d56ad591aba12ee79cd57608,50086cf98c927bc6882382494731ff6be9f1927fab4a33a017f4a316eacef317
r73_pilot_exact_lower_boundary_C014_R01,pilot_C014_R01,pilot,exact_lower_boundary,R21C_014,R21C_014,408037466,0.95,in_parameter_domain,2d08d06c5b11e457abe6036609a665de640836dffbb5fa40f8d0e6351e74c36c,2101f4751366e4e86d8055f58d8a42fa507bd0eef5f98dadd2acfee139c62e3e,e6edaad514a8eb7ba8f38b17850364034b3d68103cb277e31a450f1df3bf1735
r73_pilot_exact_upper_boundary_C014_R01,pilot_C014_R01,pilot,exact_upper_boundary,R21C_014,R21C_014,408037466,1.05,in_parameter_domain,95df691b00aecb271e7389bf83343888c4ea22f7f01572cad4cfa1d6166abc34,9ff0ea1305ee22d7cd367e8ee317347b7ee150b2f6104999ded23a58bec35c9a,14bdad9f2071a788e6c575ef228e633ac315332e96424455d197d9b96b001d6d
r73_pilot_near_lower_ood_C014_R01,pilot_C014_R01,pilot,near_lower_ood,R21C_014,R21C_014,408037466,0.9,out_of_parameter_domain,212a4e6e19ad802634e80f2310e232370f23c125428b1cd26a48dddb2ab7bb60,3ce2d7cdb67c6ee9cbe37465bbd6077c95a5e5238253e2ed836f3742b177d192,1727d9e4dfd67c0f6f487c368429c713b3ceb0b65c2986354423fbbb4efb223a
r73_pilot_near_upper_ood_C014_R01,pilot_C014_R01,pilot,near_upper_ood,R21C_014,R21C_014,408037466,1.1,out_of_parameter_domain,c823ad091e67f8709287bae4fa7f21d274f932b434086c042ce325fbe557ac6d,8a06dcd0f7b282d66a722174e8efc70b5d2092c8994599f3f85f92ed52a293da,df828c6345998b65b2d71e46b222953d5f2d4c71d1ac93d076ce7f0d38e448ec
r73_pilot_medium_lower_ood_C014_R01,pilot_C014_R01,pilot,medium_lower_ood,R21C_014,R21C_014,408037466,0.75,out_of_parameter_domain,e298a60d007328502b59f583ff61012960c98a0da64ceacb715f47c40baf67f0,b233b1b51d4bcd83c66f8ea2058a52c3642af3091876de8bc03b751d8abb390c,31f92f652151a8f736ca834c29d7fae2b0aeacad251812ae395719f004454cdc
r73_pilot_medium_upper_ood_C014_R01,pilot_C014_R01,pilot,medium_upper_ood,R21C_014,R21C_014,408037466,1.3,out_of_parameter_domain,ae247b3483369adfb57906f6d3d00d1cd890c1006a5d0c9bc460d8438463c40c,f02d1a5fbff7c724c1d430f8cde3bf55701f78b0f9b912fc5b2a1fd1dfbbb5c1,ff369a2b346a38f8c1c2a99ed9c192f1ab13ea055a01f657d235f35ac2728d41
r73_pilot_far_lower_ood_C014_R01,pilot_C014_R01,pilot,far_lower_ood,R21C_014,R21C_014,408037466,0.6,out_of_parameter_domain,7761b7e49cd20ea8006debac640c85909d69575fb4ccfd7963e9b20b1120df15,71a16a570169827b748f95f883826550263b23c921423b72febaebe09b94fe52,f2c93a5426775b7907c0535d9130da48fad0f2dd67594646d54b639d47bb7e8f
r73_pilot_far_upper_ood_C014_R01,pilot_C014_R01,pilot,far_upper_ood,R21C_014,R21C_014,408037466,1.6,out_of_parameter_domain,e55bb70ad37aad74415e7c1fd4aa091d5163af2496579a953dc8a1092c2a0ca4,6d7c9be856b63b6387ebbce0f88e2262ccce37346b438680bcb9f0521ff4c346,f73bfbda1cceb35633c7c3c825ab4c1fb7b5edf56121ab7cb056d90d3fe64729
r73_pilot_in_domain_C015_R01,pilot_C015_R01,pilot,in_domain,R21C_015,R21C_015,756210660,1.00660723403724,in_parameter_domain,3fae0cad800b7a9a752b7983adbc61c78be80df05ff0931f997f1146e0554088,661d05058ef942fe381d41c2c572646006eef0777c7c89e114b2f39a7fab781d,4d1b5f7776ae4cde9d9ddaaec71c155f725538231cd19dff89c64260a841d24a
r73_pilot_exact_lower_boundary_C015_R01,pilot_C015_R01,pilot,exact_lower_boundary,R21C_015,R21C_015,756210660,0.95,in_parameter_domain,67c376024f1d23a758b127f88e10f64e0428b5dcc1c26de86e635b28f49bdb78,d40dc6cb9413f8ee883c5dd44f52bc2346bcb7f3c16b17c1b521548048b7603c,30d72926a4fad93d2d76a31ff720facf6b2e591bfdde61238f48977f40fb4bf8
r73_pilot_exact_upper_boundary_C015_R01,pilot_C015_R01,pilot,exact_upper_boundary,R21C_015,R21C_015,756210660,1.05,in_parameter_domain,b8a1f0e31e7e68de186721455d4eb3d360d21463a26e742b96391ffb1429aaaa,9d22f9963da104b118ad89f67f85ba46df547dae374179575cf06ff8b6361be9,2ec5e6e209ea4968f3f422e754540b79add767f593f6792e7b723cdfbd438937
r73_pilot_near_lower_ood_C015_R01,pilot_C015_R01,pilot,near_lower_ood,R21C_015,R21C_015,756210660,0.9,out_of_parameter_domain,39401fb717e23c94fbd1b9bfc587a92094ef0d023ea6bf160b828aa350a49d91,a13dcee9e845255f0eab62c01a7afd1521e45ddf8a74487da508c53240ef597d,5ac0f5ee54d67842709ba30f729cf72cfadfc5c3ab48960ef472665a0195bb6d
r73_pilot_near_upper_ood_C015_R01,pilot_C015_R01,pilot,near_upper_ood,R21C_015,R21C_015,756210660,1.1,out_of_parameter_domain,008b387a67c282678ca5c1eaf5af2cbd67a974b01aa0d3046c6e962b705939b3,17386e7fc246eff2ae4a5ece5720abdd11f34308322e340775c5ad6d699e53f3,640b8bd6cca039e864aa17946ed8fba6f0a454f4dbe9fe890040e78f2c4cfe45
r73_pilot_medium_lower_ood_C015_R01,pilot_C015_R01,pilot,medium_lower_ood,R21C_015,R21C_015,756210660,0.75,out_of_parameter_domain,edcef757f8686299521b3fb8eae78147b68630a026a8feaeb746dd8fb9103c2a,63ff15aef794553842e168fb60b93a53a6a49de5daa9fb5ce46f604d0ebb3ab4,5b79c392e3f52933c81c3c3267c37162f99aa758cef8cb705382248ae1772b29
r73_pilot_medium_upper_ood_C015_R01,pilot_C015_R01,pilot,medium_upper_ood,R21C_015,R21C_015,756210660,1.3,out_of_parameter_domain,b4e56d242d091af0a456389603aaaaf8c33e098d13b720dded038c9e834fdac5,df19494a85e27bd3f85ffda7d878b8c3730fdb9a62e5c7427d7309982585b222,18585b061fdcb0e9f6679c8112cbd5d0ce3691201de529f11b9f34204e6dfc55
r73_pilot_far_lower_ood_C015_R01,pilot_C015_R01,pilot,far_lower_ood,R21C_015,R21C_015,756210660,0.6,out_of_parameter_domain,5675cbee5cf90613c84986462f436a636a794221049b4a9404b512452cd8f057,cf1074f769c9825498cf477d7220f9fb6789184af552319d59bb9fd870041a73,dca9bb5d8c50bd3967cebd347ab0f3dd3b1f77b886b3cb08ee02dfcbdfbce290
r73_pilot_far_upper_ood_C015_R01,pilot_C015_R01,pilot,far_upper_ood,R21C_015,R21C_015,756210660,1.6,out_of_parameter_domain,a8f7f33eb5eb3b7a844b98c4c432a80a9c7f10c65f9dca8036b2b6253a90b375,7796b97a63c2d39b2e50296fd24f887b585e1124966a39f6b57a2565a64c1b94,12db8e3dd3fbc53addfc4b4ada46201b132428e99b026a3747dce5cdc03316df
r73_pilot_in_domain_C016_R01,pilot_C016_R01,pilot,in_domain,R21C_016,R21C_016,839541887,0.968688198489582,in_parameter_domain,716a7db34beb5fd8011b29a02bfbcc44f9a93f6c0a935e71d42922be404412c3,52f91c7d39f5846ea0772a801c1f2271210e7bdd6913b7da2000c2d39941b9de,f0b59e0c2e71d1af0a1d3df35543b3e5593e466265c71e3c2553716770143bc7
r73_pilot_exact_lower_boundary_C016_R01,pilot_C016_R01,pilot,exact_lower_boundary,R21C_016,R21C_016,839541887,0.95,in_parameter_domain,76b327a199efb4c9cb43502cc60b5f92d7aea5bc65be94d96daf725a0e65260e,88e6dee0c07c2ced59e81597adc223dd2a5bcef32371c13432801cfdf17ec6fb,bfe616234ec4dde1e1b808cd80ba3cef2ae88ee5dfb442ee13edb8a921ac564a
r73_pilot_exact_upper_boundary_C016_R01,pilot_C016_R01,pilot,exact_upper_boundary,R21C_016,R21C_016,839541887,1.05,in_parameter_domain,8fcc296081844d09605fb36ce83763bdf383571c633ba22cc05d37f8c8106c05,154d81ae38047991db5c4677547ddbd7df9c264570164bc5de02b5b216b9e205,ab7deb39232e378f2cb3e0c935377f9d4992f78915f3811b86676236c85edc0f
r73_pilot_near_lower_ood_C016_R01,pilot_C016_R01,pilot,near_lower_ood,R21C_016,R21C_016,839541887,0.9,out_of_parameter_domain,fa9ccbdd8914f3a119ccace068b7d3af4910a2cdc2ceae1d75d39f0440a5b8ec,a8828717d2cb8ddf2cfcab577824bba65441637b67fa7a502c0533c321588475,de5ef57c14139cc11eb9bdb6c3082dbad2a303a36c4ec5bc7a1542ebe3033f96
r73_pilot_near_upper_ood_C016_R01,pilot_C016_R01,pilot,near_upper_ood,R21C_016,R21C_016,839541887,1.1,out_of_parameter_domain,2f60e9b26a1fdc42f08ff524003a74d878cb6e0587a085c1830fe51c09b5e95e,975615ada8c36cd66266477de8ddfc0b80366847b84cc46adf8616eed8b5422d,00ed4a1c9379e28be1b1b3c2add2cd5f12d7bc65de602202ee5d2c464ead8797
r73_pilot_medium_lower_ood_C016_R01,pilot_C016_R01,pilot,medium_lower_ood,R21C_016,R21C_016,839541887,0.75,out_of_parameter_domain,90d1ddfa5177a799de09e5451f024cad4d664f10a5fc1a68d37585f116dfa266,959692538d9c0be6c96cedaa50e74c7d7e536905f366a278c0e476e9fc292339,2537ed204302cb1e818f0038deaaeb456d1332ada869ecfdb3391626569f953b
r73_pilot_medium_upper_ood_C016_R01,pilot_C016_R01,pilot,medium_upper_ood,R21C_016,R21C_016,839541887,1.3,out_of_parameter_domain,8b2bd46e73675a0f6fa07b67665216e71f1f1dbb14a279ea9da947c9e0ae3e56,d35ad666505c1a3b4a8bf96451363cf5a5ea26e8d4c0815d0c4117cbf5ec9839,ef803d828687e97a4fc9c52edd3266a53cdef8b4c0d520b4ea76a186d2f751bf
r73_pilot_far_lower_ood_C016_R01,pilot_C016_R01,pilot,far_lower_ood,R21C_016,R21C_016,839541887,0.6,out_of_parameter_domain,d1f9f5a398741851a745fbaf2d9cf0663beaf2aac2f069df6ced8c4ec210868e,f4c1ed246c8d26116b5bc2330cc064a7add9d9ddcc0429f1d5f74e4c19ea5a80,bd718b0d4e21841aaf8ef1361db074cb39f705b6854d0de7f19ce145b7053f08
r73_pilot_far_upper_ood_C016_R01,pilot_C016_R01,pilot,far_upper_ood,R21C_016,R21C_016,839541887,1.6,out_of_parameter_domain,ab5955eb4afc9d105cfec1c5aba5db17a011a692d625a5407fb0fa5946a3fc89,5a9b10057d2c3de5690435d5262a6abdeb70ff15c2a5251ad4c230c30e0f84bc,d2e046f991aa90587f446b4088de21967db86c21e837f19a13770d1ab37181f6
r73_pilot_in_domain_C017_R01,pilot_C017_R01,pilot,in_domain,R21C_017,R21C_017,830563651,0.974078236097274,in_parameter_domain,69d93223118d35b93343d578db3835b7a18823f60c8a467bd318224dd6eaaf43,5eae82eb4408791958ef84aafbed94888257397eb45228b1e86ed9802fbe3b47,a2460a882c58875f95d035785acb68e950849489a1a6f6b816c4b46ee6e279b8
r73_pilot_exact_lower_boundary_C017_R01,pilot_C017_R01,pilot,exact_lower_boundary,R21C_017,R21C_017,830563651,0.95,in_parameter_domain,7d10464553329737edab4d0f6667feb6336c2ed0ccabfa8e8f451522d1fb82bb,5ff514e3870de40a85611f515d39d3fd394910884ecd362473a7aeee5ac48dd5,bced985773a729c91dfb7c5838e466fc2174bfd4c5aa5903a3a463106c03d788
r73_pilot_exact_upper_boundary_C017_R01,pilot_C017_R01,pilot,exact_upper_boundary,R21C_017,R21C_017,830563651,1.05,in_parameter_domain,6776d955bffc5336e8a8d863577ffb8fc6750281802b5733b601871773774637,1375f0d4d553253b6d5e76e78911b472b1d06c794f148fa69dcecbba4e487246,ec8eebfbe970aae868fb579d95aaa24df47bc3705f9b23f162c60a9796d120c6
r73_pilot_near_lower_ood_C017_R01,pilot_C017_R01,pilot,near_lower_ood,R21C_017,R21C_017,830563651,0.9,out_of_parameter_domain,e3ece70e7396ee9d943204072e1c28d14c655d5a4b665ea453d92e9dc84aaabc,abc2213cca696471fa02a942c108fa5f702963b6d4c58dfd421e95dfcd9b1afd,f7159eaeb23d5b0f8a021f3630b747c8a281654a8b1d9fd6ca625b07cf8ee3f5
r73_pilot_near_upper_ood_C017_R01,pilot_C017_R01,pilot,near_upper_ood,R21C_017,R21C_017,830563651,1.1,out_of_parameter_domain,5b35b83f4adcd58e3b2312de3d1adf4b087a7a142ca2752154f29e73314ac74b,6c13dd24f42dbf8cf56996958f92248a6c3e12ced5cdb342f928c211a54ff667,a7b65784087969b974345d7e168a59457eaaf476e10b8a88a1525b43c98e9acb
r73_pilot_medium_lower_ood_C017_R01,pilot_C017_R01,pilot,medium_lower_ood,R21C_017,R21C_017,830563651,0.75,out_of_parameter_domain,82dc553b6646329cb0bf4f855e874109484ad2f0f3a85bf9efdace40508cd1c4,68cfe4f70bde0dbee6e3afe07235a630748e8fdce4c68d1f500238308e31363e,8488989d5edbd5e3b23d69b40cbeec0616289c4253bbb949ee14dd638960f6ca
r73_pilot_medium_upper_ood_C017_R01,pilot_C017_R01,pilot,medium_upper_ood,R21C_017,R21C_017,830563651,1.3,out_of_parameter_domain,59000eab0aa3e9a316ee1a3a2e613b81475a5f35db0b52bc10715d5db0239bb8,d88bde035137e6e913f0a4a6f8845508bdfc4405ff77199695e420ea92152a35,7fdd5c1b2d32dcc197ac42236fcfaa25dd17780b23e6dd7e5143e8536d870767
r73_pilot_far_lower_ood_C017_R01,pilot_C017_R01,pilot,far_lower_ood,R21C_017,R21C_017,830563651,0.6,out_of_parameter_domain,6090cb843111f7e7133890b72632516de11daecb17a73ade3ec7b13c3f5fd5b4,bb1ec82517e2a16e5aa8e9847c159a7395ee2ce0d08f0c57f507e6563e7951db,9f8420a5b1f33c87b85802e971d02a21242259b7c5368d2afc13da5f71275db5
r73_pilot_far_upper_ood_C017_R01,pilot_C017_R01,pilot,far_upper_ood,R21C_017,R21C_017,830563651,1.6,out_of_parameter_domain,ab0f645c10beddd1f1a2832397738b866d6edf9f67b64799535316bd456f493a,da42dce168c3f80f4bfd8afaab6fca8b6fe831821ed9a96924fbf0a75cb77064,702ffa676ffa4816ff45fb80e4d9bcb552cc85127e079018cdb130470cff148f
r73_pilot_in_domain_C018_R01,pilot_C018_R01,pilot,in_domain,R21C_018,R21C_018,2030570878,0.989444147944441,in_parameter_domain,caca7aff23557a5202603c2de672318ac5f57f209417523e93792b363770a629,5503e0502a12a70eb8e6b5cba2773393dbe74150a6233458e9646a4d9b637e46,4253a4eb189fa3ca0638c4e498d71f63a915c24c70615c06355f200662442d64
r73_pilot_exact_lower_boundary_C018_R01,pilot_C018_R01,pilot,exact_lower_boundary,R21C_018,R21C_018,2030570878,0.95,in_parameter_domain,69d5c36778b12318ed51247803a654f2ea734367aba8603cdaa72402753993da,4c80100da3c64a648b024f5f90921696d350e9209dedb9b2f77e66255accb295,f4e9f9baa524b553913c23ac0ce04c72e3a8773428da55a2633899539a007267
r73_pilot_exact_upper_boundary_C018_R01,pilot_C018_R01,pilot,exact_upper_boundary,R21C_018,R21C_018,2030570878,1.05,in_parameter_domain,e2d6c1bc3905caec837bf2475fa653c56477fe894878b8a6c66038ef9be45715,34690ca56daa60b111e5a393b2baa851e9e2c29aacdb3dcdc075854b87ed8e03,4a9396ab95e7a4da2fa72d1dd0e0e154c6f98baaa1a10ae73baaeab5f066e01b
r73_pilot_near_lower_ood_C018_R01,pilot_C018_R01,pilot,near_lower_ood,R21C_018,R21C_018,2030570878,0.9,out_of_parameter_domain,89bab0a6bf5abcf8113066d66e120073d7eb1609cb6ed6c0fb6bb177bbbd7731,1425d0ddf24eaa658c3fa9ba1861494fa37262fcd048fb69448da865a8762ffc,53645621fb8c77278457087ac96b229f59523783371cbec7e3a60ad1b439fd5b
r73_pilot_near_upper_ood_C018_R01,pilot_C018_R01,pilot,near_upper_ood,R21C_018,R21C_018,2030570878,1.1,out_of_parameter_domain,5672a2d883dddfe71b52e62b15adb315224387691b547a1a4c6a04de79bfd4cc,bc1c6d5da64b0bd95e9bf0b02d498c4b95f4d244db7d1993b484caee81573ed1,82e68754d114ad254262781759e57f95f4aeb73f44031fdf1f5624f76b84e654
r73_pilot_medium_lower_ood_C018_R01,pilot_C018_R01,pilot,medium_lower_ood,R21C_018,R21C_018,2030570878,0.75,out_of_parameter_domain,6d6bd341ea0af563e46b6acb65fd7ceba3c078e2cb1195a4821b14ae33a0f66e,e8aeaeeb483b47834f96708e078a242d93b1ac11b88029fe42ea4e71d5e5afd5,9fd05f2995caf13df3272f8f96b46e24754314b935d184a9e8c170253ec65717
r73_pilot_medium_upper_ood_C018_R01,pilot_C018_R01,pilot,medium_upper_ood,R21C_018,R21C_018,2030570878,1.3,out_of_parameter_domain,5c566ac01fda3d10da1807920fa9837a6499a765f6f9358c4eb4d8de07527735,84b1919dbc6b0772f492ba5867fe3b51cfaa878d9b0e8c4dc6f84d856803603d,360b6f7dfbd21207bc1511c6723fa2ce51b51b8e6582e8cfc60169dbc9d0ea7b
r73_pilot_far_lower_ood_C018_R01,pilot_C018_R01,pilot,far_lower_ood,R21C_018,R21C_018,2030570878,0.6,out_of_parameter_domain,7611b2fe9f0a55ad63a9a136bc956b3fae443fff91c64961e5b0f4f6cee9c5f9,3d383d729102f15f01ae989588152fdb3e242db418ed18c957dc0acfdab73b4c,a1084fe99662cef83c95479c445c292f05726c6c1f5f3098e77b89995764c0a7
r73_pilot_far_upper_ood_C018_R01,pilot_C018_R01,pilot,far_upper_ood,R21C_018,R21C_018,2030570878,1.6,out_of_parameter_domain,5459d4859d543dc040b78e7e2b491922f037fe24cae255fe76a856c8191d1e72,a656ce08548f5670578f670154b1f61b0487187779dfb2bdf9681af1e9ecdc0d,cdd678ec66fc235aed95dd4b1a98a0d2244373de0be786879a1cff8605ba9abd
r73_pilot_in_domain_C019_R01,pilot_C019_R01,pilot,in_domain,R21C_019,R21C_019,1279752925,0.981255214031736,in_parameter_domain,f10ace4759cf27131def90b9ce8ab04114e788bf5605de91310ee13ffb257cb6,fc041084e04c5f99a436f60bd343708a5f5f3fb23d4a915b3a92769fd32d9519,ab57c2411e94acfcf3a0b6c4ba87bf58be5240fc1614e68f89107b09e2589d09
r73_pilot_exact_lower_boundary_C019_R01,pilot_C019_R01,pilot,exact_lower_boundary,R21C_019,R21C_019,1279752925,0.95,in_parameter_domain,f60f29a7f23785fe6a436b733e49ff6908efbebf1a7fa0cdae960f968e15da55,36a6bc0a1788713de9a482a986a08b37218f3619cbbc85b06bdebed598c183df,b613e58ec6065d8e921781853eefa96f424fbe5e1855d98864a773dcdd5e4f69
r73_pilot_exact_upper_boundary_C019_R01,pilot_C019_R01,pilot,exact_upper_boundary,R21C_019,R21C_019,1279752925,1.05,in_parameter_domain,84d50831537adc3b680a0951f1f18010c3133731644b5f88e0b0aa609494d237,4e75d8d79cf5e9d5f2873413cf8d84092e111b044c3bbe2206b1491653d354f8,b820456959423cf2f15a2806d475c4f8244ddc6083ebbcd15c0c6ef2c0bb9c1d
r73_pilot_near_lower_ood_C019_R01,pilot_C019_R01,pilot,near_lower_ood,R21C_019,R21C_019,1279752925,0.9,out_of_parameter_domain,7051e6134a4a3a9bcf3f404dae8da7157e876361dbf08f9e316e34acda1da12e,0eb9fd0e31c698707766888e1db7806ba9a0adf0ade329a1e61a8d41310079f1,a73218bda9c1e9f49e7da336f1c64079cf7404465dde25d24481106cf5379b47
r73_pilot_near_upper_ood_C019_R01,pilot_C019_R01,pilot,near_upper_ood,R21C_019,R21C_019,1279752925,1.1,out_of_parameter_domain,6b7d8b48b1b5c10f21a816f09c480d82ba4ca5cf2dda07f7586d931c87ae5bf3,7c9ceb055819b9fa06599d146c89ca2423bd69e890cc287807e979a278a1ba04,d541b842e4a8e366e8199f6fb8a49efc5e63d2e48ec79f1028b8fbd8e0a92df9
r73_pilot_medium_lower_ood_C019_R01,pilot_C019_R01,pilot,medium_lower_ood,R21C_019,R21C_019,1279752925,0.75,out_of_parameter_domain,2b24b1644a55ebead3c01442f3c348c3b9621f0885798bcb66e50524d99b994b,c0f3777c242a0061221d55574a4b1ee4a37ec671f371049e95dc876995844ecf,86efd5100ab13d11a5c360a4314ce91e1bb0298f6a20017e122127e18275034a
r73_pilot_medium_upper_ood_C019_R01,pilot_C019_R01,pilot,medium_upper_ood,R21C_019,R21C_019,1279752925,1.3,out_of_parameter_domain,a8d46172684a618d24bcfd2f556be80a69eeaa8f0d19b4dd223f0f683f461c06,0d6d2633b12373c2bdbe239cdda767d651455f2c44000edd56193e1de8e508c9,a5f823cefa68abeb2bebbb42c80d6ccbdef12408af3d266e672e16221317b690
r73_pilot_far_lower_ood_C019_R01,pilot_C019_R01,pilot,far_lower_ood,R21C_019,R21C_019,1279752925,0.6,out_of_parameter_domain,5277b92da7983c6faae2ed1f8f0c53eba91d78212d25c7a77cb31e36756f8503,5c5fa4cc9db1c69c3a7acb5b77e49ea02b80f7b1fceb31eb67b28081b5269ce8,529665eac6594ba9826378d265ce92e624a5613f2ea7dd53716a874b0b243c7a
r73_pilot_far_upper_ood_C019_R01,pilot_C019_R01,pilot,far_upper_ood,R21C_019,R21C_019,1279752925,1.6,out_of_parameter_domain,4d1d0a89f22c3cdbcbf81a67e8aab86dc2cf5fd4990e51401ef278f7143a56b2,cf9bb96a94c9f5946a21ed1ce30f68e923f0fa5db086f79feb2b96a428e6a7cb,af2c0ddad6eaf6d420ec44c51ab0fde35de042a15de26a329eed7c3bbbfeb2c0
r73_pilot_in_domain_C020_R01,pilot_C020_R01,pilot,in_domain,R21C_020,R21C_020,1344085490,1.03159601290969,in_parameter_domain,5d116d5b2b456d16b9ceeaa4fe32b9e04044f9a9df64d30a20d3e7299534e096,20a447f57a27879fb4fda6a7ca5c2588793f281670bd9de114b02363df230c86,4d2518b43b10767fca51cc5b435dc673108f3a837b7ef56ce1618988bde3f03d
r73_pilot_exact_lower_boundary_C020_R01,pilot_C020_R01,pilot,exact_lower_boundary,R21C_020,R21C_020,1344085490,0.95,in_parameter_domain,485223851a17ff55008ee6293f1f0e4e6cf3d5a55e378e1e1368fd31a96695de,715bf2f779be4952ae5a020022b2892b26b38fd253c5934e2b6178bbe33715ff,d7fd954f8bd740054f20656a0089a5f34e6a108df8ec9e49af3dc3409761893a
r73_pilot_exact_upper_boundary_C020_R01,pilot_C020_R01,pilot,exact_upper_boundary,R21C_020,R21C_020,1344085490,1.05,in_parameter_domain,f249295d267148ead96d29e4987ce6b4b1afa1c4fdcacc342adc973eece21eaf,3146562742928ec743c9f30af379e6212382bdbdb9e4bcd55a3a6600cd09eb38,3713fbb56afd908e05fb09e4d7a175db90c2ab3c1fc69f7397d861e30d62b1b8
r73_pilot_near_lower_ood_C020_R01,pilot_C020_R01,pilot,near_lower_ood,R21C_020,R21C_020,1344085490,0.9,out_of_parameter_domain,dbf830fec36e1a18fe1f3f77fb3cc8d8ff0046db680418b12f6e4ec4abc7e34b,f1c9324edb699091531ce7f0b0ab58e76766279f051630613fbadb9001eb9133,b31911bd21218b6c29f4123f4ee0c45df02ff88eb305c590367fc3ab45bab8e8
r73_pilot_near_upper_ood_C020_R01,pilot_C020_R01,pilot,near_upper_ood,R21C_020,R21C_020,1344085490,1.1,out_of_parameter_domain,45d91dde22311ddf02a4dadfadbfd6aa998af112d7e2f7613fb1afd2717d9d3a,e1b61e2cbd67ab7cf8afa8ca5341e9045f08689a4753e2f1785b8f70c4f92bc9,89c9aeacab3336d9714b9544c7dccb6e6e9e6d1cad6f4a176b82d8f5c449e3d9
r73_pilot_medium_lower_ood_C020_R01,pilot_C020_R01,pilot,medium_lower_ood,R21C_020,R21C_020,1344085490,0.75,out_of_parameter_domain,fd2233fdb5305cb73abe94b034de2baac32d8320746deaa4c2426ca25579f1fc,52163837ed04ecc400403a95c9622bb53f817756cfeeab0afab68ce7df0bfbaa,e91b10a3d838f1b281c10b5856ec1e19e52aecb8927ea77c6728dcadacc0213e
r73_pilot_medium_upper_ood_C020_R01,pilot_C020_R01,pilot,medium_upper_ood,R21C_020,R21C_020,1344085490,1.3,out_of_parameter_domain,0c71043906c10c56e8fe0041d5806cd84c830c9990dbe540c5e5bf0fe9c332af,ff6d10aef5f9249d6d1333d94d73132429c3a91011e13261d1b688f3dcf8e384,7809c738d8ef3e8967c3f20157b2f3429f3550c2a7278678f5fa31bf6629f988
