grid_id,replicate_id,bootstrap_index,block_index,block_start,block_end,frequency_count,resampling_seed,experiment_scientific_hash
B_ofdm_active_subcarriers,dev01,17,4,883,1330,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,18,1,222,669,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,18,2,571,1018,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,18,3,848,1295,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,18,4,1294,1741,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,19,1,1007,1454,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,19,2,794,1241,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,19,3,1169,1616,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,19,4,796,1243,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,20,1,635,1082,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,20,2,661,1108,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,20,3,898,1345,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,20,4,1324,1771,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,21,1,474,921,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,21,2,944,1391,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,21,3,477,924,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,21,4,1129,1576,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,22,1,1311,1758,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,22,2,971,1418,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,22,3,262,709,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,22,4,973,1420,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,23,1,761,1208,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,23,2,549,996,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,23,3,1074,1521,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,23,4,956,1403,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,24,1,744,1191,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,24,2,125,572,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,24,3,349,796,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,24,4,610,1057,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,25,1,88,535,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,25,2,86,533,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,25,3,876,1323,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,25,4,635,1082,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,26,1,298,745,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,26,2,644,1091,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,26,3,825,1272,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,26,4,1167,1614,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,27,1,1059,1506,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,27,2,428,875,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,27,3,477,924,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,27,4,1003,1450,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,28,1,1344,1791,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,28,2,740,1187,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,28,3,11,458,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,28,4,693,1140,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,29,1,486,933,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,29,2,752,1199,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,29,3,160,607,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,29,4,499,946,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,30,1,918,1365,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,30,2,1037,1484,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,30,3,36,483,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev01,30,4,472,919,448,20297173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,1,1,353,800,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,1,2,1108,1555,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,1,3,412,859,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,1,4,688,1135,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,2,1,1057,1504,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,2,2,391,838,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,2,3,947,1394,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,2,4,825,1272,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,3,1,1226,1673,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,3,2,8,455,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,3,3,1057,1504,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,3,4,291,738,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,4,1,237,684,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,4,2,1001,1448,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,4,3,1067,1514,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,4,4,1134,1581,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,5,1,80,527,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,5,2,814,1261,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,5,3,853,1300,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,5,4,1162,1609,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,6,1,388,835,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,6,2,1245,1692,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,6,3,986,1433,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,6,4,261,708,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,7,1,19,466,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,7,2,593,1040,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,7,3,849,1296,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,7,4,154,601,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,8,1,421,868,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,8,2,872,1319,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,8,3,333,780,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,8,4,1092,1539,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,9,1,612,1059,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,9,2,844,1291,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,9,3,978,1425,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,9,4,978,1425,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,10,1,109,556,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,10,2,582,1029,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,10,3,679,1126,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,10,4,1343,1790,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,11,1,290,737,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,11,2,38,485,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,11,3,462,909,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,11,4,693,1140,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,12,1,318,765,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,12,2,517,964,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,12,3,200,647,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,12,4,134,581,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,13,1,764,1211,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,13,2,980,1427,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,13,3,959,1406,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,13,4,250,697,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,14,1,1307,1754,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,14,2,188,635,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,14,3,655,1102,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,14,4,512,959,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,15,1,1338,1785,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,15,2,1025,1472,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,15,3,48,495,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,15,4,36,483,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,16,1,134,581,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,16,2,105,552,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,16,3,784,1231,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,16,4,246,693,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,17,1,1091,1538,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,17,2,187,634,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,17,3,940,1387,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,17,4,789,1236,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,18,1,134,581,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,18,2,23,470,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,18,3,1064,1511,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,18,4,752,1199,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,19,1,981,1428,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,19,2,257,704,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,19,3,1004,1451,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,19,4,820,1267,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,20,1,920,1367,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,20,2,254,701,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,20,3,1322,1769,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,20,4,589,1036,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,21,1,1120,1567,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,21,2,1041,1488,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,21,3,343,790,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,21,4,9,456,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,22,1,405,852,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,22,2,218,665,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,22,3,106,553,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,22,4,1334,1781,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,23,1,860,1307,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,23,2,522,969,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,23,3,1262,1709,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,23,4,1075,1522,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,24,1,1306,1753,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,24,2,561,1008,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,24,3,661,1108,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,24,4,169,616,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,25,1,355,802,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,25,2,26,473,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,25,3,1167,1614,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,25,4,273,720,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,26,1,923,1370,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,26,2,875,1322,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,26,3,1089,1536,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,26,4,1161,1608,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,27,1,100,547,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,27,2,786,1233,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,27,3,746,1193,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,27,4,674,1121,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,28,1,1334,1781,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,28,2,1028,1475,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,28,3,400,847,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,28,4,1050,1497,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,29,1,335,782,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,29,2,356,803,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,29,3,733,1180,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,29,4,499,946,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,30,1,375,822,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,30,2,1154,1601,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,30,3,773,1220,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,dev02,30,4,1215,1662,448,20298173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final01,1,1,262,709,448,20299173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final01,1,2,261,708,448,20299173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final01,1,3,22,469,448,20299173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final01,1,4,1190,1637,448,20299173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final01,2,1,1338,1785,448,20299173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
B_ofdm_active_subcarriers,final01,2,2,73,520,448,20299173,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
