sample_id,paired_case_id,split,category,candidate_id,truth_topology_id,case_seed,main_length_scale,parameter_domain_truth,parameter_vector_hash,noiseless_cfr_hash,observation_hash,stage,mode,git_head_at_run,git_branch_at_run,git_dirty_at_run,source_tree_hash,configuration_hash,matlab_version,platform,computer_arch,use_parallel,worker_count,run_command,start_time_utc,runtime_environment_hash,experiment_hash,end_time_utc,runtime_s,selected_method,domain_calibration_hash,frozen_topology_experiment_hash,frozen_topology_calibration_hash
r73_calibration_in_domain_C053_R07,calibration_C053_R07,calibration,in_domain,R21C_053,R21C_053,821603880,1.04562909666347,in_parameter_domain,cfceb9bbc0897792be9697df9b003624e5c9a9d63f38329030e0df213be927c8,8d8c1ac4ea35ede23f2decd3c14d47293478ff977d28f49f9b613394e9358af2,7a397ab19c62a288f30bc3b0eb04d3fe749258724ae6adf3d6ec51e38cac7ce8,Stage 4A Freeze-R.1,formal,0a3f215400ce715684eb98cdce75ccbda7301b84,main,1,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576,5b3c9a914e70cd1472a611ad784ca51d2af269f307ec4c3c53cc40c7f4d2931b,24.1.0.2537033 (R2024a),GLNXA64,glnxa64,0,1,"run_stage4_freeze_r1(pwd,'formal')",2026-09-09T12:56:33.685Z,8313f3a14914316354fa22dbe4ec3d546eb572e0092c5305b62000dfdd90c16f,c35f63e2bd2189bf1b30eb0943414e5cd037c2886918c7f413299bca79c67e5c,2026-09-09T13:02:43.716Z,370.16586,profile_relative_distance,0829042b4eaa7f045282fbc9fe08c209fd5c7d2b1197539791792966f906954c,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
r73_calibration_in_domain_C053_R08,calibration_C053_R08,calibration,in_domain,R21C_053,R21C_053,1039712927,1.02510576717506,in_parameter_domain,f4c9d79ac19e235f6b99f63fbb8d388f31248a684d7aebaab3524c7875e12f7a,188789203fd9d154eadc054a128539f5ab07dc37857927290c71729a4e496eee,2c2b6f08c0d583fcb63e521c75ca26d7d152e56ddb5d9212871e4d0640a62ade,Stage 4A Freeze-R.1,formal,0a3f215400ce715684eb98cdce75ccbda7301b84,main,1,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576,5b3c9a914e70cd1472a611ad784ca51d2af269f307ec4c3c53cc40c7f4d2931b,24.1.0.2537033 (R2024a),GLNXA64,glnxa64,0,1,"run_stage4_freeze_r1(pwd,'formal')",2026-09-09T12:56:33.685Z,8313f3a14914316354fa22dbe4ec3d546eb572e0092c5305b62000dfdd90c16f,c35f63e2bd2189bf1b30eb0943414e5cd037c2886918c7f413299bca79c67e5c,2026-09-09T13:02:43.716Z,370.16586,profile_relative_distance,0829042b4eaa7f045282fbc9fe08c209fd5c7d2b1197539791792966f906954c,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
r73_calibration_in_domain_C053_R09,calibration_C053_R09,calibration,in_domain,R21C_053,R21C_053,1056490546,0.950626393152477,in_parameter_domain,c8b145f397cdc5e8bdcf57a6ead9150858d2e5209583b6c51860c0583c7fdbd6,e690ef28f712bd2d9cf3fc85f817b3ae2e7bd2782681e43b7c5584725e225e5a,bbfbe3125e57e9937259f11dff23990cae48b00b65b904a83316125ed452b0b1,Stage 4A Freeze-R.1,formal,0a3f215400ce715684eb98cdce75ccbda7301b84,main,1,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576,5b3c9a914e70cd1472a611ad784ca51d2af269f307ec4c3c53cc40c7f4d2931b,24.1.0.2537033 (R2024a),GLNXA64,glnxa64,0,1,"run_stage4_freeze_r1(pwd,'formal')",2026-09-09T12:56:33.685Z,8313f3a14914316354fa22dbe4ec3d546eb572e0092c5305b62000dfdd90c16f,c35f63e2bd2189bf1b30eb0943414e5cd037c2886918c7f413299bca79c67e5c,2026-09-09T13:02:43.716Z,370.16586,profile_relative_distance,0829042b4eaa7f045282fbc9fe08c209fd5c7d2b1197539791792966f906954c,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
r73_calibration_in_domain_C053_R10,calibration_C053_R10,calibration,in_domain,R21C_053,R21C_053,1006487447,0.963345989558781,in_parameter_domain,42806b3ca1d85f5e4a786374e5d8b20aa1b06c4d4feb3fae82a3b3f256bc19fa,f63a6e834dce685117f7316864c7fba6c95a57439e1940fbfb8b3f4a05b9ec83,79a9b0d362c41a543fa980e382db17637608b2e09d76d6865496928dea055021,Stage 4A Freeze-R.1,formal,0a3f215400ce715684eb98cdce75ccbda7301b84,main,1,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576,5b3c9a914e70cd1472a611ad784ca51d2af269f307ec4c3c53cc40c7f4d2931b,24.1.0.2537033 (R2024a),GLNXA64,glnxa64,0,1,"run_stage4_freeze_r1(pwd,'formal')",2026-09-09T12:56:33.685Z,8313f3a14914316354fa22dbe4ec3d546eb572e0092c5305b62000dfdd90c16f,c35f63e2bd2189bf1b30eb0943414e5cd037c2886918c7f413299bca79c67e5c,2026-09-09T13:02:43.716Z,370.16586,profile_relative_distance,0829042b4eaa7f045282fbc9fe08c209fd5c7d2b1197539791792966f906954c,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
r73_calibration_in_domain_C053_R11,calibration_C053_R11,calibration,in_domain,R21C_053,R21C_053,989709828,0.951084967804923,in_parameter_domain,e6e603372b8c63dcf649bbfbe77dd1abb96e5fcda67556cd71bbc46943241a27,ef867268306d8ffa9741d3ad659926d69ac62b47b50dcc8ea15331060b08dfbd,c4a462b27193f40f8215439acda3b34e45b532e4bec497a8e0ca95ea88a6a120,Stage 4A Freeze-R.1,formal,0a3f215400ce715684eb98cdce75ccbda7301b84,main,1,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576,5b3c9a914e70cd1472a611ad784ca51d2af269f307ec4c3c53cc40c7f4d2931b,24.1.0.2537033 (R2024a),GLNXA64,glnxa64,0,1,"run_stage4_freeze_r1(pwd,'formal')",2026-09-09T12:56:33.685Z,8313f3a14914316354fa22dbe4ec3d546eb572e0092c5305b62000dfdd90c16f,c35f63e2bd2189bf1b30eb0943414e5cd037c2886918c7f413299bca79c67e5c,2026-09-09T13:02:43.716Z,370.16586,profile_relative_distance,0829042b4eaa7f045282fbc9fe08c209fd5c7d2b1197539791792966f906954c,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
r73_calibration_in_domain_C053_R12,calibration_C053_R12,calibration,in_domain,R21C_053,R21C_053,1040042685,0.976526482617179,in_parameter_domain,be9eb49dd6311c40239b9adadf9c2ffd72d0b0300ef9d457cab2fca44f537315,983cd9afde2a3c8feee1e864e875da13ac97673fc5a0cd1bc875257ab40480e6,d6b65d4f0587abcbbe08b109dc6bd2021edda84f98436b9c5e46d6fd0aebd235,Stage 4A Freeze-R.1,formal,0a3f215400ce715684eb98cdce75ccbda7301b84,main,1,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576,5b3c9a914e70cd1472a611ad784ca51d2af269f307ec4c3c53cc40c7f4d2931b,24.1.0.2537033 (R2024a),GLNXA64,glnxa64,0,1,"run_stage4_freeze_r1(pwd,'formal')",2026-09-09T12:56:33.685Z,8313f3a14914316354fa22dbe4ec3d546eb572e0092c5305b62000dfdd90c16f,c35f63e2bd2189bf1b30eb0943414e5cd037c2886918c7f413299bca79c67e5c,2026-09-09T13:02:43.716Z,370.16586,profile_relative_distance,0829042b4eaa7f045282fbc9fe08c209fd5c7d2b1197539791792966f906954c,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
r73_calibration_in_domain_C053_R13,calibration_C053_R13,calibration,in_domain,R21C_053,R21C_053,1023265066,0.981264632143455,in_parameter_domain,cbe99135f13db0a9ee45518fefc3f120007f47fd609c981ce4ece7aae9dcf6fc,d1c91aad36789c511b666861cf0718f34ebd2668240d8a73d18e09fc26e3eff0,9ffeccf40e105fb76f98944b8d39febb8c1612939f5fc63cd8475f8567f72ece,Stage 4A Freeze-R.1,formal,0a3f215400ce715684eb98cdce75ccbda7301b84,main,1,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576,5b3c9a914e70cd1472a611ad784ca51d2af269f307ec4c3c53cc40c7f4d2931b,24.1.0.2537033 (R2024a),GLNXA64,glnxa64,0,1,"run_stage4_freeze_r1(pwd,'formal')",2026-09-09T12:56:33.685Z,8313f3a14914316354fa22dbe4ec3d546eb572e0092c5305b62000dfdd90c16f,c35f63e2bd2189bf1b30eb0943414e5cd037c2886918c7f413299bca79c67e5c,2026-09-09T13:02:43.716Z,370.16586,profile_relative_distance,0829042b4eaa7f045282fbc9fe08c209fd5c7d2b1197539791792966f906954c,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
r73_calibration_in_domain_C053_R14,calibration_C053_R14,calibration,in_domain,R21C_053,R21C_053,1073597923,0.969824960469644,in_parameter_domain,dda19981d520a3de74f700b150f14fdbef5962b5305b6e3e1a8fe590d89fd88b,da88db462641bd4269bdff90276f89e0b0b58bdfe63864cc5877ca6bdcf09493,4aaa7ff4870235d0c0e20c65f1db576afa4d359237376f2559301111c0c72609,Stage 4A Freeze-R.1,formal,0a3f215400ce715684eb98cdce75ccbda7301b84,main,1,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576,5b3c9a914e70cd1472a611ad784ca51d2af269f307ec4c3c53cc40c7f4d2931b,24.1.0.2537033 (R2024a),GLNXA64,glnxa64,0,1,"run_stage4_freeze_r1(pwd,'formal')",2026-09-09T12:56:33.685Z,8313f3a14914316354fa22dbe4ec3d546eb572e0092c5305b62000dfdd90c16f,c35f63e2bd2189bf1b30eb0943414e5cd037c2886918c7f413299bca79c67e5c,2026-09-09T13:02:43.716Z,370.16586,profile_relative_distance,0829042b4eaa7f045282fbc9fe08c209fd5c7d2b1197539791792966f906954c,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
r73_calibration_in_domain_C053_R15,calibration_C053_R15,calibration,in_domain,R21C_053,R21C_053,1056820304,1.00328491761203,in_parameter_domain,0e9b96a4effb56315a189906bd6c411d8375487194d34ae592ec49377bfad6df,631fac68d997bf2f0f5a5b590b281872681fbabd7652d0e0824eba1ea0460ff0,bf15c5f53cc4476991dfdfcf817f14763fcfce60790c703f5b3702828105a20e,Stage 4A Freeze-R.1,formal,0a3f215400ce715684eb98cdce75ccbda7301b84,main,1,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576,5b3c9a914e70cd1472a611ad784ca51d2af269f307ec4c3c53cc40c7f4d2931b,24.1.0.2537033 (R2024a),GLNXA64,glnxa64,0,1,"run_stage4_freeze_r1(pwd,'formal')",2026-09-09T12:56:33.685Z,8313f3a14914316354fa22dbe4ec3d546eb572e0092c5305b62000dfdd90c16f,c35f63e2bd2189bf1b30eb0943414e5cd037c2886918c7f413299bca79c67e5c,2026-09-09T13:02:43.716Z,370.16586,profile_relative_distance,0829042b4eaa7f045282fbc9fe08c209fd5c7d2b1197539791792966f906954c,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
r73_calibration_in_domain_C053_R16,calibration_C053_R16,calibration,in_domain,R21C_053,R21C_053,1107153161,0.967960946058385,in_parameter_domain,d9510bf3f40d73678c5165c888e839266da99851009928f0e45e3bf0c55eb017,84485e94501ed3080df95712e78d350622c37114351b344a406b4474d1557e82,524c321b7be657d322024088aa54023bd783f4f66b89ba86dfc89e652ab2db79,Stage 4A Freeze-R.1,formal,0a3f215400ce715684eb98cdce75ccbda7301b84,main,1,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576,5b3c9a914e70cd1472a611ad784ca51d2af269f307ec4c3c53cc40c7f4d2931b,24.1.0.2537033 (R2024a),GLNXA64,glnxa64,0,1,"run_stage4_freeze_r1(pwd,'formal')",2026-09-09T12:56:33.685Z,8313f3a14914316354fa22dbe4ec3d546eb572e0092c5305b62000dfdd90c16f,c35f63e2bd2189bf1b30eb0943414e5cd037c2886918c7f413299bca79c67e5c,2026-09-09T13:02:43.716Z,370.16586,profile_relative_distance,0829042b4eaa7f045282fbc9fe08c209fd5c7d2b1197539791792966f906954c,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
r73_calibration_in_domain_C053_R17,calibration_C053_R17,calibration,in_domain,R21C_053,R21C_053,1090375542,1.01604332078552,in_parameter_domain,3d90205033adcee14c49502d572e1f1cccd6329f2e0f832c364d609d568a46e4,a79d2fdb7577b50201f71a6f75ed28c8aba63585639f07cab1c84838aaeef099,532e2a387728b99feda4a0d5423263c1c21128e0fde346b88cf311a799682c33,Stage 4A Freeze-R.1,formal,0a3f215400ce715684eb98cdce75ccbda7301b84,main,1,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576,5b3c9a914e70cd1472a611ad784ca51d2af269f307ec4c3c53cc40c7f4d2931b,24.1.0.2537033 (R2024a),GLNXA64,glnxa64,0,1,"run_stage4_freeze_r1(pwd,'formal')",2026-09-09T12:56:33.685Z,8313f3a14914316354fa22dbe4ec3d546eb572e0092c5305b62000dfdd90c16f,c35f63e2bd2189bf1b30eb0943414e5cd037c2886918c7f413299bca79c67e5c,2026-09-09T13:02:43.716Z,370.16586,profile_relative_distance,0829042b4eaa7f045282fbc9fe08c209fd5c7d2b1197539791792966f906954c,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
r73_calibration_in_domain_C053_R18,calibration_C053_R18,calibration,in_domain,R21C_053,R21C_053,872266495,1.04574740969573,in_parameter_domain,2385a1f75a7fa95661a850a9009e787e20491e1236625b79f6b8941dfe1c90a0,fb86fc7839f23624aa5164e8a76773a71b50ad43e367b5287c92af8b04d5fc51,fd267d66f8bfe781141ddbd1569a6f42e306f0f9ce957c4e0c4e1b21fc198324,Stage 4A Freeze-R.1,formal,0a3f215400ce715684eb98cdce75ccbda7301b84,main,1,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576,5b3c9a914e70cd1472a611ad784ca51d2af269f307ec4c3c53cc40c7f4d2931b,24.1.0.2537033 (R2024a),GLNXA64,glnxa64,0,1,"run_stage4_freeze_r1(pwd,'formal')",2026-09-09T12:56:33.685Z,8313f3a14914316354fa22dbe4ec3d546eb572e0092c5305b62000dfdd90c16f,c35f63e2bd2189bf1b30eb0943414e5cd037c2886918c7f413299bca79c67e5c,2026-09-09T13:02:43.716Z,370.16586,profile_relative_distance,0829042b4eaa7f045282fbc9fe08c209fd5c7d2b1197539791792966f906954c,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
r73_calibration_in_domain_C053_R19,calibration_C053_R19,calibration,in_domain,R21C_053,R21C_053,855488876,0.982771497667332,in_parameter_domain,3c9c3e3e9ccd1a4e272397bf549f1376bb2d335c59cb30ff529ab6edd343aba3,ffa87d2e069db10d9fe2a2e8e248c875d4dcc28ac7d479d37155db3d82fa2fe5,5194a973cc732b4092f31fd20dc5d4cde8b32249e641863821d037522ff825b3,Stage 4A Freeze-R.1,formal,0a3f215400ce715684eb98cdce75ccbda7301b84,main,1,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576,5b3c9a914e70cd1472a611ad784ca51d2af269f307ec4c3c53cc40c7f4d2931b,24.1.0.2537033 (R2024a),GLNXA64,glnxa64,0,1,"run_stage4_freeze_r1(pwd,'formal')",2026-09-09T12:56:33.685Z,8313f3a14914316354fa22dbe4ec3d546eb572e0092c5305b62000dfdd90c16f,c35f63e2bd2189bf1b30eb0943414e5cd037c2886918c7f413299bca79c67e5c,2026-09-09T13:02:43.716Z,370.16586,profile_relative_distance,0829042b4eaa7f045282fbc9fe08c209fd5c7d2b1197539791792966f906954c,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
r73_calibration_in_domain_C053_R20,calibration_C053_R20,calibration,in_domain,R21C_053,R21C_053,1107431334,0.984356225830264,in_parameter_domain,35bf233de517b0853efce6c621e8c121c422952dcdf856122ea53ae95477efc2,e594df6d9d4e10dcfc3200793e803796cf60591c18dd1e2e987db78954f52f53,42b2026bf9a1d0f6bdd1e37ff56d408b6933b9b8b27fdee6344b90e5c80a4773,Stage 4A Freeze-R.1,formal,0a3f215400ce715684eb98cdce75ccbda7301b84,main,1,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576,5b3c9a914e70cd1472a611ad784ca51d2af269f307ec4c3c53cc40c7f4d2931b,24.1.0.2537033 (R2024a),GLNXA64,glnxa64,0,1,"run_stage4_freeze_r1(pwd,'formal')",2026-09-09T12:56:33.685Z,8313f3a14914316354fa22dbe4ec3d546eb572e0092c5305b62000dfdd90c16f,c35f63e2bd2189bf1b30eb0943414e5cd037c2886918c7f413299bca79c67e5c,2026-09-09T13:02:43.716Z,370.16586,profile_relative_distance,0829042b4eaa7f045282fbc9fe08c209fd5c7d2b1197539791792966f906954c,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
r73_calibration_in_domain_C053_R21,calibration_C053_R21,calibration,in_domain,R21C_053,R21C_053,1124208953,0.980717892159577,in_parameter_domain,8544c70198321444d1a9f12f7ce6191ff8644a21e492e281aa171438df73eefd,8d45e17f71dd854b81148458b6e7af8af58fee7383195d5840aa7d4981a320fd,6a80df751407fbcedc019a7d5985492ce02882bdf53a697ac680707e4048ae91,Stage 4A Freeze-R.1,formal,0a3f215400ce715684eb98cdce75ccbda7301b84,main,1,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576,5b3c9a914e70cd1472a611ad784ca51d2af269f307ec4c3c53cc40c7f4d2931b,24.1.0.2537033 (R2024a),GLNXA64,glnxa64,0,1,"run_stage4_freeze_r1(pwd,'formal')",2026-09-09T12:56:33.685Z,8313f3a14914316354fa22dbe4ec3d546eb572e0092c5305b62000dfdd90c16f,c35f63e2bd2189bf1b30eb0943414e5cd037c2886918c7f413299bca79c67e5c,2026-09-09T13:02:43.716Z,370.16586,profile_relative_distance,0829042b4eaa7f045282fbc9fe08c209fd5c7d2b1197539791792966f906954c,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
r73_calibration_in_domain_C053_R22,calibration_C053_R22,calibration,in_domain,R21C_053,R21C_053,1140986572,1.03188045050901,in_parameter_domain,e6488a96438ae649abb51e74fe5774987a9a78458604e1c9d1e53baddeec49e8,911ce1a844e27c068e80b1674ca3e036a306c198c8e83d85ee24b58198a603e9,7f48e06984c203211a0c1aa01f2dc4b7c11e9345ea19cdc839f6bf3bfa5d1acb,Stage 4A Freeze-R.1,formal,0a3f215400ce715684eb98cdce75ccbda7301b84,main,1,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576,5b3c9a914e70cd1472a611ad784ca51d2af269f307ec4c3c53cc40c7f4d2931b,24.1.0.2537033 (R2024a),GLNXA64,glnxa64,0,1,"run_stage4_freeze_r1(pwd,'formal')",2026-09-09T12:56:33.685Z,8313f3a14914316354fa22dbe4ec3d546eb572e0092c5305b62000dfdd90c16f,c35f63e2bd2189bf1b30eb0943414e5cd037c2886918c7f413299bca79c67e5c,2026-09-09T13:02:43.716Z,370.16586,profile_relative_distance,0829042b4eaa7f045282fbc9fe08c209fd5c7d2b1197539791792966f906954c,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
r73_calibration_in_domain_C053_R23,calibration_C053_R23,calibration,in_domain,R21C_053,R21C_053,1157764191,0.96216538438447,in_parameter_domain,316e85e98c529d6b7ae241f15558a9d0c8529717d776a339b460f0871af5d55b,7f84ca360ae572c0650f0caf9f12ab0e55b28f5568664d43d742754b8edcd357,d8c4b4f83421882cc1ca2664c4e445a86d6d275aed5d0b1357cd999a79737580,Stage 4A Freeze-R.1,formal,0a3f215400ce715684eb98cdce75ccbda7301b84,main,1,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576,5b3c9a914e70cd1472a611ad784ca51d2af269f307ec4c3c53cc40c7f4d2931b,24.1.0.2537033 (R2024a),GLNXA64,glnxa64,0,1,"run_stage4_freeze_r1(pwd,'formal')",2026-09-09T12:56:33.685Z,8313f3a14914316354fa22dbe4ec3d546eb572e0092c5305b62000dfdd90c16f,c35f63e2bd2189bf1b30eb0943414e5cd037c2886918c7f413299bca79c67e5c,2026-09-09T13:02:43.716Z,370.16586,profile_relative_distance,0829042b4eaa7f045282fbc9fe08c209fd5c7d2b1197539791792966f906954c,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
r73_calibration_in_domain_C053_R24,calibration_C053_R24,calibration,in_domain,R21C_053,R21C_053,1040320858,1.04321812729763,in_parameter_domain,50abbeb40a005c2fe95d01739bfa87a25691819e392505c10098d96c2469a555,47a5eb8c6ea3d3c53b3a47fdfae706601bbbbf87302ec39a6a6a455dae9817af,8f0cfc90329046b62070b7ed1fb2ed6962ab9e497ef07a70ee17dd5c0098fb4b,Stage 4A Freeze-R.1,formal,0a3f215400ce715684eb98cdce75ccbda7301b84,main,1,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576,5b3c9a914e70cd1472a611ad784ca51d2af269f307ec4c3c53cc40c7f4d2931b,24.1.0.2537033 (R2024a),GLNXA64,glnxa64,0,1,"run_stage4_freeze_r1(pwd,'formal')",2026-09-09T12:56:33.685Z,8313f3a14914316354fa22dbe4ec3d546eb572e0092c5305b62000dfdd90c16f,c35f63e2bd2189bf1b30eb0943414e5cd037c2886918c7f413299bca79c67e5c,2026-09-09T13:02:43.716Z,370.16586,profile_relative_distance,0829042b4eaa7f045282fbc9fe08c209fd5c7d2b1197539791792966f906954c,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
r73_calibration_in_domain_C053_R25,calibration_C053_R25,calibration,in_domain,R21C_053,R21C_053,1057098477,0.978489474813281,in_parameter_domain,ba66eb49042b5d89945bb87e42ea46aae09fbbe5bc1f3569908b98e1bab110df,337341e95cdc955e7c076a0591c918ab14e22174d9250f300b538153bbd2ba8a,d817051df3ce0b43ab3fd687e2a6a86dbd505a333cee1c9923ede2c97855e726,Stage 4A Freeze-R.1,formal,0a3f215400ce715684eb98cdce75ccbda7301b84,main,1,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576,5b3c9a914e70cd1472a611ad784ca51d2af269f307ec4c3c53cc40c7f4d2931b,24.1.0.2537033 (R2024a),GLNXA64,glnxa64,0,1,"run_stage4_freeze_r1(pwd,'formal')",2026-09-09T12:56:33.685Z,8313f3a14914316354fa22dbe4ec3d546eb572e0092c5305b62000dfdd90c16f,c35f63e2bd2189bf1b30eb0943414e5cd037c2886918c7f413299bca79c67e5c,2026-09-09T13:02:43.716Z,370.16586,profile_relative_distance,0829042b4eaa7f045282fbc9fe08c209fd5c7d2b1197539791792966f906954c,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
r73_calibration_in_domain_C053_R26,calibration_C053_R26,calibration,in_domain,R21C_053,R21C_053,1073876096,0.972604645445364,in_parameter_domain,06741c5f90bfcf775555c039df7978a685e8260c37e5051e803771fccb2bdbf9,a9f2c70f7a10ff510603a824571836f4302e2f8a8df99dc476f02f88b37959ed,b98ff58dd822ddd138221ed0d1136ae13ceddb4dbc58053089c6cfdc9bc88eba,Stage 4A Freeze-R.1,formal,0a3f215400ce715684eb98cdce75ccbda7301b84,main,1,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576,5b3c9a914e70cd1472a611ad784ca51d2af269f307ec4c3c53cc40c7f4d2931b,24.1.0.2537033 (R2024a),GLNXA64,glnxa64,0,1,"run_stage4_freeze_r1(pwd,'formal')",2026-09-09T12:56:33.685Z,8313f3a14914316354fa22dbe4ec3d546eb572e0092c5305b62000dfdd90c16f,c35f63e2bd2189bf1b30eb0943414e5cd037c2886918c7f413299bca79c67e5c,2026-09-09T13:02:43.716Z,370.16586,profile_relative_distance,0829042b4eaa7f045282fbc9fe08c209fd5c7d2b1197539791792966f906954c,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
r73_calibration_in_domain_C053_R27,calibration_C053_R27,calibration,in_domain,R21C_053,R21C_053,1090653715,1.01776454564736,in_parameter_domain,d4eab6a1846c2594c7d4ef5f8753ecbcd4b87e6d857e5f476b053114f2f9ca9e,e0fe13a434102705dd697e0f66ae9c5da038a03c64ef4b2afa0d15438e7c46eb,29b81d9de703dd3bbbf21718d55a1b69cf34dfbf4e19ef743b25de76083e42ae,Stage 4A Freeze-R.1,formal,0a3f215400ce715684eb98cdce75ccbda7301b84,main,1,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576,5b3c9a914e70cd1472a611ad784ca51d2af269f307ec4c3c53cc40c7f4d2931b,24.1.0.2537033 (R2024a),GLNXA64,glnxa64,0,1,"run_stage4_freeze_r1(pwd,'formal')",2026-09-09T12:56:33.685Z,8313f3a14914316354fa22dbe4ec3d546eb572e0092c5305b62000dfdd90c16f,c35f63e2bd2189bf1b30eb0943414e5cd037c2886918c7f413299bca79c67e5c,2026-09-09T13:02:43.716Z,370.16586,profile_relative_distance,0829042b4eaa7f045282fbc9fe08c209fd5c7d2b1197539791792966f906954c,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
