relative_path,file_sha256,source_tree_hash
src/topology_observability_classes.m,f90f96c4ab3a15bce4e67147e1209bbc46f9f83f91c805cc50e0459b92cda248,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
src/topology_parameter_grid.m,2dcacff1a180471278598863beb8c6ab4e36a4dd018bc1acd61c6e5ab76c45f8,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
src/topology_parameter_library.m,40aad4ecb8ec66ae8c5160c973a83f19d92cafc86f3bc4d9d932d016c1dad255,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
src/topology_prefix_network.m,16232b37948ef37b1fe9549174d485924213dc49d4a7e902876f39e9a6662900,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
src/topology_prepare_parameter_library.m,dbc3697b0de7405e05a9fa3d22061b921d46eb090098388955136a8c9c0e3df1,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
src/topology_reference_cfr.m,2ad35b051887904cd9f1c507a99729127d0ae38a0ef7be83db5055bf28a4eea3,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
src/topology_stage2_3_summarize.m,1611a7dca0229a4b3df0919eb1c556e7a1241e6915633c0ef9031000916ef851,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
src/transmission_line_abcd.m,a2d9bb42f8a0be7f280c35c9aac2b3cdb2b78615bf37db233530b21b94c6c639,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
src/validate_candidate_cache_identity.m,c0bd99c23afb946b3998181e66b38c3b3afb5eaf94180ca972a650360da05b41,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
src/validate_radial_topology_candidate.m,4273822e96259b3c1a4402bf69e540ebe84c2aa294e886e287098f489b452018,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
src/validate_stage4a6_2_shard.m,a2a1fd3b5d34decebf2f83585ae81a9c94f52453bac938ebf2abf923d3437eff,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
src/validate_topology_prior_consistency.m,f2862aa3482b1b155bfd329bb7042feb528605d4040c6741d0174ceef3742f7f,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
experiments/compile_stage2_3_results.m,556c6f70e3285004dd558670c55ddf218526f04c88eb9ea023a68bf4e5828c3d,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
experiments/exp01_parameter_sanity.m,e97fbd50844513ed0836bc98953842b1cd016474c16079c773eef4e3b9577611,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
experiments/exp02_single_branch.m,dd6bc80cde8989e7cac6b94d6cdde804c466a1e2cf8f90d2249739c77597358a,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
experiments/exp03_load_sweep.m,a5de7cd7df5099b7260bb088a12bcfee5e8e57cc0a4ea46a3f6ba4a5221908f3,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
experiments/exp04_loss_factor_comparison.m,edf064e73c5f74b8751ad71c03fae3a705bb836e2724737a7c846cb50381295d,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
experiments/exp05_long_line_literature_case.m,ec8199c505f596817edbb52ad8b11f2ce7ba81b5cc24c032fa81a081d521a9ea,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
experiments/exp06_frequency_selective_load.m,47208b492261ea7e2d94e3770f296dda175cd78ee1d0026dff1e55856ca1155c,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
experiments/exp07_ofdm_channel_estimation.m,a89dbb509ef573bd99933c4ae27423b34ac621b0a261b88084b521259a64e8ef,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
experiments/exp08_topology_baseline.m,7057690d3230c5b2e7df6a4120164132f643df32558f46230510527c1e888548,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
experiments/exp09_stage2_1_audit.m,6a063fc74d2a02616ec507438aa8bbec0dc216a278835f8a7df4e87ed1fcb4fd,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
experiments/exp10_stage2_2_physical_multiview.m,16dbb832a72649f0748e937cae37b929660287ad11d2353b2abd0765144aa742,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
experiments/exp11_stage2_3_observability.m,de240f61ded4d7787210df3013ddb6239e9efccee4b515cf7202b8822a2fd9d2,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
experiments/exp12_stage3a_communication_baseline.m,be5d3f7d6d139f85eece84832bdee0fa973710c350991ef4d1a9ee41629ce1c1,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
experiments/exp12_stage4a1_candidate_library_audit.m,b5a4be1ab4492da0436b788b687ea05ca5d90316073aa36c8b1c0dc2cbb9ed47,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
experiments/exp13_stage3a_1_audit.m,8d572c7391830ba82f2f8cf12e69b63102304783eeca85687e5fc25c836d33a0,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
experiments/exp14_stage3a_1_parameter_aware.m,a1998b60dcb79e592c24e83c780b956f66676568556b2decd65743c0415b25b0,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
experiments/exp15_stage3a_2_model_validity.m,0424d0d6fbad6b187ec18a6eea1b2601025acfdc0b6a02b72b3bf4ef39541308,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
experiments/exp16_stage3a_2_protocol_audit.m,2f125f4119b5db77bcaba01d69831a5bcfdeb5272ee39641b65dfaae21d3cb67,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
experiments/exp_stage3b_pre_level_a.m,6101fd1aaa0ebdb5294cd2cf93e1482462de981e36cd49f93c8cf8d2a633fe74,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
experiments/exp_stage3b_waveform_baseline.m,b2429eb8b874cb4249af7369c15d30f54e4bea61be3184162b96a7bd2191f024,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
experiments/exp_stage4a2_prior_constrained_matching.m,6242b83833809151457c18ce535c14903a66a82b86b0a34e35a0bccbf6acdbef,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
experiments/exp_stage4a3_1_statistical_open_set_audit.m,c3197f1dc4ea5168ecd12e8b5627f48627541ab16b1c58679f7c4a2dc9255bc9,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
experiments/exp_stage4a3_open_set_audit.m,9ce95c438c33028de4cb6dd842a47571c8cde17659d60144e3efba013ab953ac,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
experiments/exp_stage4a4_candidate_confirmation.m,9ba01618318e2feb7edc36f8aa43ca2bdfe421dc1d5dcce64af226a4ca9d5951,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
experiments/exp_stage4a5_1_integrity_audit.m,829d98703aa2f63c15d13cd2eea15a694dad68b7f2c7a6d5d1789545dca5435b,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
experiments/exp_stage4a5_multiscale_confirmation.m,bd687df04dae804160fee37bde6ac8cb27258c21db2ab319866542aab2f85700,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
experiments/exp_stage4a6_1_optimizer_stabilization.m,28617a790e86fc07fb67284bd72b3ac9fe142c0150d6370ff88d9f3ca2b69cad,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
experiments/exp_stage4a6_2_1_protocol_closure.m,95be94ada3ec343091441783ab2e13ebf22f6477157c5bfb4cc8cd06a2a3ff31,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
experiments/exp_stage4a6_2_profile_stabilization.m,715e52b5f86b3c4a643921c853957ceeb6e4863da728016262864f9c02546404,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
experiments/exp_stage4a6_3_1_profile_closure.m,30ed9dd3517a6d528888e32030cc23001be230f71fe705048b9adff19290aae8,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
experiments/exp_stage4a6_3_1_protocol_pilot.m,eba2e9d47a676138fe8a11468027aa1c3cd9e23567ff5a8720ff43cbfab44184,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
experiments/exp_stage4a6_3_1_r1_metric_calibration_closure.m,537bc68b2dbe348bf743cd0dfdbdd1ca6572cb6d66bfae174cfb525d831bca32,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
experiments/exp_stage4a6_3_1_r2_equivalence_parallel.m,ba32f5f654aea663efd4c8ed24fb9c43a0eedaad380f7d32f1e850bd6a76b523,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
experiments/exp_stage4a6_3_1_r_independent_pilot.m,7e71fe39b9d9ce187d1778e05cab79725ebb35cb7ad3e2397791effacd0d3951,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
experiments/exp_stage4a6_3_parameter_domain_validation.m,fa3909145605bc994f9f1328786290748e2655924101d4efe50f96b8464e8144,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
experiments/exp_stage4a6_parameter_domain_diagnostic.m,8edecfa67197b6d6cbabc04972eeb641b0c1c1332a501443a83209af01b742a0,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
experiments/exp_stage4a7_1_candidate_generation_and_confirmation.m,d71d516e6399b13be86e7ba4840cd8e08d3cd8d879c0d1e3d44f2f0a69b6a529,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
experiments/exp_stage4a7_2_candidate_closure.m,f2753713537167bd42e814ea9396678c85d547c1652f325cd9ca0f476a0ccefb,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
experiments/exp_stage4a7_2_r1_data_driven_closure.m,b138b39963b3b31cfc5af3663d3a0e6fcfe4382f29a5d784de3514e0260d3a03,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
experiments/exp_stage4a7_2_r2_1_1_formal_validation.m,a76ff64e71ee084bf84300f363bae161c087cf2166ffbbecb41e6ee3e3a7ad77,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
experiments/exp_stage4a7_2_r2_1_1_paired_validation.m,1566e280a6e64eda756abfe235a7ed5a85599461746ec6b7462ed60c0ef8d6df,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
experiments/exp_stage4a7_2_r2_1_2_statistics_archive.m,8754e5f3e13de7a82b6809ba94461b6408ec7fa00478bfaadcfb6b98a0ce9fe1,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
experiments/exp_stage4a7_2_r2_1_independent_validation.m,136c4d90496463eb454bd94fcfa947d070c16afe2a1dd066fa161b0ff87ce8b9,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
experiments/exp_stage4a7_2_r2_candidate_coverage_validity.m,58c963c8859fb8492a49b3e5212de80b57753e42c606d38a30ba1afc57f1c86c,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
experiments/exp_stage4a7_3_domain_rejection_and_nonunique_validation.m,1bc828e77c11159c572a83c7ab26374ff0d6364c3c4e3147efdc6fb8b345e365,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
experiments/exp_stage4a_freeze_r1.m,76473aca442dd4a087b2173e38dc66300d89d6b2a7855f1cdedb2d9b8dd84d26,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/run_stage4a6_3_1_r_tests.m,c17b318f8f50222e90b103e330ed8a40c6735992fde7950f2d7dc6e2296a8c4c,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/run_tests.m,c29a17c77649eb478d1abf9014c1c224034b0ba4e65ef893055bd3a3e0b16e2b,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_ofdm_baseline.m,1817e5a06a4535bc17155c6c91b3cd5eb8a3892640a7be8357fe5a3f07eb23e9,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage2_1.m,5c59457f2d07284dec7188483d597b35d04df841e7ddeb07c15ce3d4f667e4c6,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage2_2.m,47555043f5b7c05ccf0917c60154d4e2daf575e3195b18467f28bca3c5151762,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage2_3.m,55b780814e35498a6fe96c15402f6d8afb703ce63c347d4a4d23bb0a8b357ef7,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage3_band_configs.m,8fe52bff98b248057d84fa60ebc4d3325842955fe488f5618376250906a9eeed,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage3a.m,a044a0d69d34abe42c3ac89c0de8cb3475ec509471ea8660b021c07e7d9a0db9,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage3a_1.m,bceb37e79e9bf72cfd03e58410efc7dd90590f1147f32f1f376aad5da8ba2675,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage3a_2.m,8c62fa13780fa738e86aa8df7ea236bf3c9ba8015784675271a6d04272f7204a,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage3b_pre.m,0d9fa578ecda7bf2633a333c55faacd21fa5722298340616307b292bdaa6c05e,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage3b_waveform.m,a228689f2ff9062a7b9de3c8996f5e53b9ad45048f823fb92f25fdb69eb75532,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage4_freeze_r1.m,7279d9a1acb81a33091b1320772cab859987fd4204941710c61be8a750d35802,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage4a1.m,9c781811bf717ee4f22c7e24be78ed3de1289c65bfc5f51b4ef574ee4137abb5,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage4a2_prior_constrained_library.m,863993f85c5e46e92817af71bbc2e84fb2f1c08d9c02a2ce8bf240794dcdce3f,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage4a3_1_statistical_open_set_audit.m,7605706b5c574ed4d804f6d40ad98b4729bfb7d8618c4ee78b729fee645f17e4,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage4a3_open_set_audit.m,ec70c2fd8a72aa55e9716612ba116afb90bc72077749d696ffc2d41f043b7204,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage4a4_candidate_confirmation.m,cd3b3d20cc56e348b6db228225c4db64319587b8dcd6119dc68f4b0faa301dfd,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage4a5_1_integrity.m,93b76e5958389168dc346b6c11b822b90859883b3754204466a51b764d2b80e9,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage4a5_multiscale_confirmation.m,3ab04caae76b92c20d761a635586996bdbf867da5ee0a335c0ef2709b8d763ce,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage4a6_1_active_mask.m,dde89220b5a33fa9af075cde812a95c15fcc349a52b04e6806719d126441943d,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage4a6_1_optimizer_stability.m,345bfd517b239fa18010b45d362e2dce6ce3365637205a81a08096b8d9e6c92b,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage4a6_1_profile_metrics.m,7046d97bd5316377816d2437a3dbf59d5bf8ed74d5010fc458dd50264f530c2a,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage4a6_1_protocol.m,883ef529fca5448f9b9a17359cb7cfee6f7ab483ab073ee5a8478d33676ce170,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage4a6_2_1_protocol_closure.m,e9fbaed97755abaa8fde28e4f19e73a760d3c0cd2e2c15cfc86a6a2b5de4515a,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage4a6_2_calibration_counts.m,a580fb6b942746874fd9226320e1645c82e08cebddae839e1e0ee9d877af7f2d,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage4a6_2_flat_profile.m,ed7e9f033b2f4212ba8d460cd7b1fa1ce9d5b96b0dd08fbae849064154efd69e,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage4a6_2_member_aggregation.m,56ae017958c46662daa61404573325d7714324f5e6f60b23eec06a99fd07d215,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage4a6_2_profile_semantics.m,b5cfdb1de8b0710b17bf636960e7e3ca0d9fa5ce97f45fbb9c6b32d29fe36b83,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage4a6_2_resume.m,f321a77fcec11ef37b35f0f35de900a6e18c17c4c08d31d3663c4665814af2bd,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage4a6_3_1_protocol_pilot.m,f06838806d1e497f3bcb5a2ba9440f7961fb7c31ffcf307fa1a929e14d815b54,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage4a6_3_1_r1_metrics_and_identity.m,b5d0877c30afe51992052bc8b44d7df236400b19cc1998c1b85961819edc5f65,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage4a6_3_1_r2_equivalence_parallel.m,feb0460f5bb85266e812c84f7c5b89fc6b15917ef57743400cbae07a5da277b1,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage4a6_3_1_r_equivalence_members.m,b33afc3ea5540c3ee271bd26a3e88c90b168e9f75fbdd65837a1cc1de8cf1f3c,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage4a6_3_1_r_independence.m,24e6c9616439d10afb89580cca955cc7b8e0745997d9be68670f5d273cb871dd,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage4a6_3_1_r_protocol.m,243b443f3afe67ba990cac7b25886f26788a5331a4ac5aa9e1bc9660a66b1f0f,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage4a6_3_1_r_reproducibility.m,d5f4eabadd48888d3e58ca167b3ddcf688165877a01eb688b46edbedccc7184b,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage4a6_3_frozen_config.m,10ca4ece87df77b2af48467e7abd067dc64b623a236e6a5ffd76d73e0e3bde20,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage4a6_3_metric_denominators.m,6438d188bcd4edc48e33ed6ee3eec9a478ff3dbd7d9d88f1f3a9019a69629e1b,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage4a6_3_no_truth_leakage.m,1ff548b57ed6a18079b41c185b924a4caaaf0ce34b75ed26ce1741f2ea10de12,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage4a6_3_trial_bank_isolation.m,e29f433d286956f5da633477b966e26daa6f0e5d108dc7e49351c69951be0ddf,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage4a6_domain_decision.m,ba273737b0451262fa21122991239da1a3b595f525eb7796cce953060eedce02,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage4a6_parameter_optimization.m,6677925802b80549abd7c20eb8510385ca15f085a991742eaa6e6367b848417f,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage4a6_protocol_isolation.m,3d636d9fbd03564f125cdaec5d03dfe9c909d3be46162447a21da2cb9e9f9853,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage4a7_1_candidate_confirmation.m,d0db7cf7867a2b180c96ac583af1e1247eb94ed08f7e4ab83bc04220cb8f5f19,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage4a7_1_candidate_generation.m,de6701f6f17d3f0cf7080ee77c25c6af530d2a8abe7a00208aa0e834c828f16e,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage4a7_2_candidate_closure.m,3e8e871c0ff6700b1efbb8e01d8c9dcdd5e2ad3126991bef641ba7343c292206,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage4a7_2_r1_data_driven_closure.m,fba5c13798a8a6b637f04c3cded951c3b6c3174bd806a2dd84641dc9c141adb6,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage4a7_2_r2_1_1_static_integrity.m,692214ad7e4b46f069004141eda8eb173e9b5acf101d951f67de6b37f5d46cc7,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage4a7_2_r2_1_2_statistics.m,2643c15523254cd9b9947c9e01d17f4cd57f4206b977a6b4b993428eb08bc948,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage4a7_2_r2_1_static_integrity.m,0c8c3c36a42a00522a7b90ed64c98ba035760f3ba5c79f2b3eca0d0e5c78059a,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage4a7_2_r2_candidate_coverage.m,c3d640333b8c9d018ab6433a1b01a824c3e9174bf2d1fbaec9190325d08f17cd,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
tests/test_stage4a7_3_domain_nonunique.m,85c9f5347bc2d4d7abca4ad07ce1a65da91f18cfcd36bd53f7d728190dfa192d,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
run_stage4a1_candidate_library_audit.m,690567f04006e1a10d478aa421850ad1875d2ea117a6a307be53d4ca6b395d40,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
run_stage4a2_prior_constrained_matching.m,c91d626f393c7e10135047e0c70c48833719005540f57b719f701d75a12bbe9d,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
run_stage4a3_1_statistical_open_set_audit.m,bb42e50eaf89f33c04bc77e77d34fe36c92d1ebeb2553e7a5aced59eee90aaec,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
run_stage4a3_open_set_audit.m,7de5149675260c7434e229990cef6037967427be23f71cd660c9b5fd1f14e373,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
run_stage4a4_candidate_confirmation.m,193ef73e543035cc451ac6aa2544a86308c0f04df251288d5af4f6a26c2445bf,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
run_stage4a5_1_integrity_audit.m,6a32f8198972ea7b09a0b5b14562c1e5964c51e2aa37d3caa62e2684bfc22fc4,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
run_stage4a5_multiscale_confirmation.m,f2e04af01487e58b5b0c86c6cc61080238424061e21b549423f2d2d28a2c5f8d,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
run_stage4a6_1_optimizer_stabilization.m,d2cd66b51c2c8c45e6146758b311d8f19b1cfa6da4e1b194614f24f4e73c904f,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
run_stage4a6_2_1_protocol_closure.m,67d3aa9eb7b72c8d3a5021d35bb9368f05195cb18ac4719d1a74ab527dfdf442,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
run_stage4a6_2_profile_stabilization.m,ff21c8b3df6015c3d983570b7ae90d0dcb5919a3adad332f244cf54c7d1c093f,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
run_stage4a6_3_1_profile_calibration.m,a3302a3544eb252c9f5a237082111e529e60ab15377d9209eb4ff1b8dc209268,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
run_stage4a6_3_1_profile_closure.m,cd475397997fffded6839d2176dcade2b176b0bb7cc63f359ebc81303f2d94a7,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
run_stage4a6_3_1_profile_smoke.m,387a61ed9c59d96817fb90cfdd8f9cb7dc791b470bc512f27390dffc715d28a2,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
run_stage4a6_3_1_protocol_pilot.m,27a4b622ba96e0ff25511a0412092ca653d3add74c41db58b0d71fe30700b909,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
run_stage4a6_3_1_r1_metric_calibration_closure.m,36fafc43a338834ad12df3337085b8dbeb337a7298f60054d4414033f2059f1d,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
run_stage4a6_3_1_r2_equivalence_parallel.m,9da9a0a06597f51ecc61b7eb5aef8ce18ca2e6aa1938f5986d56f835fb421869,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
run_stage4a6_3_1_r_independent_pilot.m,6ee91b7fd8b45ad780fc46a06bddcb0299be7235d606ce4edbd105e405e23f13,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
run_stage4a6_3_parameter_domain_validation.m,a61ba7f55ce649b8ac7042142823faf124e4d26a0a314b6b3c57f35e5e7c7b91,1d2a5ade681a6f79e6045da6f1441fc08d1b37261a7decfaf510b6b764a97576
