sample_id,physical_scenario_id,split,truth_topology_id,case_seed,parameter_vector_hash,noiseless_cfr_hash,observation_hash,noise_snr_db
r21_calibration_037_030,r21_calibration_037_030,calibration,R21C_037,1307551531,f4d783eb22b81635b14591baa3cba53b2b9c64546df9fd945b190e653548e94b,4d5e914eda9c7cd59a57a5213d8485a84de0cd9c2c99b6306403feff1e127e4f,51cf0201f631be5578e54463b5353997e7aad3fdf3d0dae07e4540ed61e260d6,20
r21_calibration_037_031,r21_calibration_037_031,calibration,R21C_037,1290773912,019231147bb84ac70d093fae8af1e7ae34f146f5775fc3f0e4feaecde1458655,2e77fe5686c35644948a9cef23eb698122be7e25ee6bf658a6f6c3ad684a7c12,aab7a43c416d75d18b2edd6b64b331783e99b20fd54c86837d874ff83fba6003,20
r21_calibration_037_032,r21_calibration_037_032,calibration,R21C_037,1341106769,ba5782cec37cdc66337a8ca7a48f4c7f846927ea8c75b4a3581e46e35045ef79,c2fa5ed9b26b1ca58ff4842e85aa21fa88fa0635dccb523698739fa2d39cb88f,7fc68351990303c3dc75a5676233c13a9e89880dbc0572d40201edc4ab52021f,20
r21_calibration_037_033,r21_calibration_037_033,calibration,R21C_037,1324329150,36daa77195ca6d9cee833934619479b0e8544adb76e4c5b7de1d128da40592f4,2edbc774a9c6ef98f5cfd998cc38696e0f920fb391fbcd55f01c6adb39a1138f,3778d260e645e914e4009605c18156991d0592e7520336dbf0dc1625b516c70c,20
r21_calibration_037_034,r21_calibration_037_034,calibration,R21C_037,1374662007,dc94720d3bfb8567165ba5ff7420514921381e6f1ed8cea2b226335fd2ca6fc1,f922a5420011756c57ca56cda9c770c248f79dfa7a47c792d5da3a4b35b58768,7177f919cd77698df97e6d7abe1c967617f32c6a3beccc84b11052c3c2b56ac5,20
r21_calibration_037_035,r21_calibration_037_035,calibration,R21C_037,1357884388,e21e12825f381ff877a6387f21b64a851a87e46feb978bf63c9fa655bfe310a5,5f932a504659e271bf23b65334e194c76a79715550fac3ed1d6f94013d21b91e,3933bc69ccc75dc358b7d549d5020010e863a45e4434adf9510c2d8d16a4c48a,20
r21_calibration_037_036,r21_calibration_037_036,calibration,R21C_037,1408217245,45f06715fc5704674ff14e4995417f780684bdd862931941ab3be5b50c3de022,cda2772f42a587fe059b06d165bfee8919bbc7b33b3aa1919a5a1a2064d3895f,3e6df343cbe1d9bcb5535d396dfbfc65427ebe837f9845bd44a262b1a5fdb2e7,20
r21_calibration_037_037,r21_calibration_037_037,calibration,R21C_037,1391439626,9d9126ca80dd0d39b38f17fceb4c3bc95a5e607d13305a1e3ad250f5847d585a,fe2a7b01334b7a0d2258f69e7b06063f6f864e54831d09163c6f486fd637eb7a,803511a519c5f5230e8bab0c765c12c8ac2610cfbf72c8d13cfe0a5bff750519,20
r21_calibration_037_038,r21_calibration_037_038,calibration,R21C_037,1441772483,a631a0e725d178a385fabd5bacaa7832c8c0a70ad4525d7775fbba12952a8d38,908133d0524f0240bd798c346bbeb43e8c37259f835df684736229b544e2157c,4cabf2c0e66c696b912b0dab3bee86929bc6b6169d6ccdbe2bad7d572b10e919,20
r21_calibration_037_039,r21_calibration_037_039,calibration,R21C_037,1424994864,e498cfe7907536e8c8943e70ed3537baf22f1e61506fab1182121606960c4d70,e6a610abb6c18bd369447b199d4c935a5c294fbbecd4e06f1ddc34eb5d23b4d5,2eb02dea8eb03f5810e0ef697cd7fb752d0cc8a0ffcbd191ef04849474f464c0,20
r21_calibration_037_040,r21_calibration_037_040,calibration,R21C_037,1674557183,9f844d6381107ff053f2b5210114c9e42b6c8c9d0d1ce7d046925c6e24bd9f78,b511b2ce81e305d090cfe3b1f5d0cb3bec1d00aad64d7f8247681909117df8fe,e4198c1f55c49a3e9937529c266c7bbd194031345aff8c35a4ba22afc086f9b3,20
r21_calibration_038_001,r21_calibration_038_001,calibration,R21C_038,1724671786,0caefa0fd43bbba4bac523feebfd1a4e8c8a8b45c29530332b45659205db78c5,e212fc551e0508d1b061a49dd59e3ff1abf2e921452340bf6323ce19ffba139a,c2486df5b775c286d173ee6f63a5a8d4bd4e4de772d5b42fef6966d0fcdcef83,20
r21_calibration_038_002,r21_calibration_038_002,calibration,R21C_038,1674338929,fa426ab329ac60e53b1e451776031e0cc39f4873a2858047005c141b841ae8e4,f548bc53e5824e58e304bfd60a9909e0e857bee25a6abd27535abf185d391ee3,db05753e8cceb074a19ef29ecff387075d7e519b21dc8b8c0d48299e83334ff5,20
r21_calibration_038_003,r21_calibration_038_003,calibration,R21C_038,1691116548,97a67eb18b68cffd2921622f89ba5999807f24346b3732260a0eeff13ebea70e,ec4bbf5bba12ca774fbe4e5832c6a5f1bc758fddf8eaa411b2088aadecc83267,7e925b1fd0b1102d72604f73ac0676b798343fb8fab6ac3d135f2e6e9751f32c,20
r21_calibration_038_004,r21_calibration_038_004,calibration,R21C_038,1640783691,ea27c9e073fc02390fdd03a175d550ea4240099b1b44de1de1659f6a8ed37b38,62ae285c676f02571adc3dba19c0b7e4f0f8d9a506be8859024c683228c1261c,cc57eda043e61f86b29ba3c3eae376635998fc5c4bc383d9e61b8d6ef4adf710,20
r21_calibration_038_005,r21_calibration_038_005,calibration,R21C_038,1657561310,8df85b6f9b66d5864b59455f1996e8e094111d1d040985489bd76e46896ea9e0,6733e26d6b322583681bc26e41b3c79a2e00376d471ad36a1e355147fa5d00d5,f655b632e01b67ebcda3d8b21092cba7ffe4f53f7d2369e8afd28430998ca598,20
r21_calibration_038_006,r21_calibration_038_006,calibration,R21C_038,1607228453,ddd7f56908ef2b28c1469a7b014daa4d98694b2284cecda9bf59a2e56c6abc59,c2e02f31fb83782d3ec8f947c2bc7aba27b48aced4b84d552e0a09381d9828c7,6e43567f80d7985faa02d71ed8968ad211597b91540e40318092ee9ee3f3acdc,20
r21_calibration_038_007,r21_calibration_038_007,calibration,R21C_038,1624006072,1e2e6f4a33c8ca00dc0eed8a61c1e21b67c56d3ffd8b032f0d545e1c1b181785,9e54363d82298304c6c2ce432fd093281a4ee0576d30f2f7a599d73be7677fb9,fa427ccd2b67a927b91b7e67e23f2c85c1240fce1c6d388daadba67600bc2c37,20
r21_calibration_038_008,r21_calibration_038_008,calibration,R21C_038,1842115119,3e052fc5ebdb963be0394bea4f1700f752ac29f01f6972c807810d7acb10e1ce,faf4e05276da0162ab7c807cab00d4f1a36fd37cb1fb1cb6d66c94a411a58282,8d402e420fa4a7d4fcd731b67e09d104d664ea8c42dabdcd217cc8a47145cc7c,20
r21_calibration_038_009,r21_calibration_038_009,calibration,R21C_038,1858892738,c92cf6c522d23fc4b0573ea13d0ed6b98f156f18f379096a29bc4ecd803a4822,dcc90c43b9a7116d92a4f605e33f865c804b769c04e2fdd02178e03da661b9f4,1f04a24e8a02295e44c520081b6b1d7cf5d1c44cdf59625f35b0bcfe76cd4e68,20
r21_calibration_038_010,r21_calibration_038_010,calibration,R21C_038,1808889639,981ee3a89d0ad500b19c8dca6efb5a0c28c3dde062ab4e0d2ee0f6ac341c7c68,6ca0f36d6af16c7fcd71d5a7c18e7a0787635096e6b6685628c4d81bdd3e0128,60e31af6651876f09be5c11d54988ea0fe0628e06ac72d44ac88d2a40631a132,20
r21_calibration_038_011,r21_calibration_038_011,calibration,R21C_038,1792112020,d6db03219620151791caf69fab2e23ac72d0e50adc47847e36d931fa1f551930,ba16ae33569a6e83f9e89de331387497c929669600c897b03b60503a1d9b6386,b4407b480489bc004007c63e81c8bb888d6291b319467cdb07cd786479d75da7,20
r21_calibration_038_012,r21_calibration_038_012,calibration,R21C_038,1842444877,4fe78c3d54d64611367483af9e833909a307dcedff9da0efe3f93be02727f0dd,741ffc140133d6e601ff7b289289d866d976a4b0a64897c9820e2e03acfbec98,880a267e831ba39f4c7f4b5bb56b975d0ca22b9f59ed3c24b69846c63d63343d,20
r21_calibration_038_013,r21_calibration_038_013,calibration,R21C_038,1825667258,a71275ab09d452690505e4e97414d5b0c83f62837a9c9ec7142f87244cbccb25,20a3224d90226f62c8eb68c4b6ed4c4fefe8ae2f505183cfa8099d9e69498fbb,505fd8392b2cdbd0c2a6d96c1a6c25871cc60a674f2a897eb33738a3b1297ce7,20
r21_calibration_038_014,r21_calibration_038_014,calibration,R21C_038,1876000115,db96d357255b1ae2b056d79375a7d0191824c81b71cbf3c50fbfaa41c5f4b141,933f257f29b7d39893a1eefa267bf88182e1674b4275ea48b07b863cf77bdc39,5e778252ffe6c7584cdfe2011739d59458ec04a3cd8aeeef3ddbd4aeac11b2d3,20
r21_calibration_038_015,r21_calibration_038_015,calibration,R21C_038,1859222496,f8a9bd6e77d6c09f5980f639423ac7142275988bddee630ceed3c54cc23f91b4,777764ff6d3c833efaf029c2df64b48c06e6f9d7019d8b0c36d717fe3ca8b562,12aeacb9a0ebf20ccd42a8c68c9c291cbd85cb533a955edd5cc0a1e633a9d7a5,20
r21_calibration_038_016,r21_calibration_038_016,calibration,R21C_038,1909555353,18b4d4b915408da5128e6b44929dd75aa1837492fb2bfeae0252c11b97eb72fb,aa14ae7b1f894c760a7af803e6abd02059b726fcd7b1c65ecb1fb3d3b6292f81,53965243b6640a4410bd20fcaa7af0da4aa916c99474c147f93598b62e7f9fa3,20
r21_calibration_038_017,r21_calibration_038_017,calibration,R21C_038,1892777734,4256a228357c8fc6627068ce12f22bced7048cc86aee34ca8bfe1442d52f6fac,2442a1de4e719649382bd736465306205ef1effdbda4e64a2be9df258517bbb4,06553726b48787af65d866c20b3ffe012ec03ae3b8f18fbd843b7f66b268366c,20
r21_calibration_038_018,r21_calibration_038_018,calibration,R21C_038,1674668687,9750d7c1c8c40c516648e8cd09c7190abc5e2fd50310604ec009e3bfd81839aa,46c16a4f5f4033cd8dca9191b8ce3f783b4fd071f14479a9c35554f0303d13eb,578292521f604a4ce99a44e455ed10958308ba019c8e5fa4ea1b318c17d9d9d3,20
r21_calibration_038_019,r21_calibration_038_019,calibration,R21C_038,1657891068,f1dc03ab9511d3a63552785945e00cb90afe7747d9cb3bf15d0f39373503c0d4,8eea093f73b797e85ccd330bed4fe6fb6d0434148105bbfb677a41abb88e6c96,e5bc0de55f71eb4aab7e946da2a4f284ab333344a52cfe8b1b0f8c7a75634172,20
r21_calibration_038_020,r21_calibration_038_020,calibration,R21C_038,1506006393,dee5a83d56fab56039b8466c34ccafa2b17ce213f865698388c8dd96a36041f5,141febc07fcde4875e736dabc7b9ab3623abf46affc962e96cfbf54314480fe9,2321dd4788b2b4625841f4f5df904df0653c93d57216210d61ea15a64d61241b,20
r21_calibration_038_021,r21_calibration_038_021,calibration,R21C_038,1522784012,ec70e2df905fd465a88c9fa055c3658292a076cc2793138995998c6acc0442e4,2397b31c2cc064f02123a1b37ab43329ae1798fdbb1bdcc8fe54f13ebdbcfd93,901a1ea1f97dd86bc266d546eb6f6111b179c4155e0047f44a41214f27b1255a,20
r21_calibration_038_022,r21_calibration_038_022,calibration,R21C_038,1539561631,1c94eb411bdb7cdbe9d85018eef2190d9361ea3b77d5da7bb40d8a0a34318699,dbd00a3f912b86c8299ea5164bcee42f2b6e2db0166568a10f6bc789fce2ec1c,47ec5acdb03c9d0dcfe12f51564f5d34d5f33e4735c63a02547b90b4eb2d1933,20
r21_calibration_038_023,r21_calibration_038_023,calibration,R21C_038,1556339250,2f3dca30debbf3f348148100fd702b8ba905fb770116f45a38c18a246087996d,b3b370dddf1b48a472fd9f4d5cf82550f223b5fb1571a37a003fbd886d7bdef1,36ea2d04d603e2826a8e5bd23b81b8b23326eaf236eaabd312ac33e6f7f17c6b,20
r21_calibration_038_024,r21_calibration_038_024,calibration,R21C_038,1573116869,6d3a0ea9197fdc486a547171e23f777934b7decb3e80124109a7e7b56fd13198,5b092d3c23aa29e421d5121c3585540e98fd5f2c79e240ec49d618f85c32a63a,d5d456507bf951355226924e18459aa8c069ae8628cbff0482640479e89fe1b7,20
r21_calibration_038_025,r21_calibration_038_025,calibration,R21C_038,1589894488,57ed98d2af328649e35d165b11df00189e2b9e4a7b777d8be486161b0480bf84,e20faa8d14fd0b684611ace833f97cdea3e6831d5c596f76b1d4ccae8124acfd,d2fc4e8d7e3e051248a9c8e4592ebd7fe6b75edac1ad4a46450b8a3fd890b452,20
r21_calibration_038_026,r21_calibration_038_026,calibration,R21C_038,1606672107,4c4d76c11d82e092fbf92f980ee3e9e2f900851570d140568a98e47ae28f6cde,869d2608cbd5bba028494afcaca25142226a20fe4b59e96f2117de56575c4c90,5c6b798094b9003ead77cf361dd2b0ecacc1847c760f138e687696339fcdb7f7,20
r21_calibration_038_027,r21_calibration_038_027,calibration,R21C_038,1623449726,09b79c221dcd63314495792783151d003059108121bd8be881dcfdb95248d908,c8213820f13e5ea7c418ecfeb11e2c8d7a4adfe8a153bbffd6ae520bced95389,bf929d5bcaf9acab8aec300892fa2b5208608f287d475b1ebdafacd18671cb57,20
r21_calibration_038_028,r21_calibration_038_028,calibration,R21C_038,1640227345,a59369985f4bc65cb69f3bd304179f4624962239662f496734a0c3f7213a61fe,d489dd1f1b347058893b528efad225e047a5189078d035832eaed67ce0719991,7db2c435641ae5b8e9333c983e6071311e792b9cffeb12618528cd74d78fd587,20
r21_calibration_038_029,r21_calibration_038_029,calibration,R21C_038,1657004964,51f912efbe6c442522cbd02628668478f8755d84907a413da74416039a3fcf43,6d74ee7d33be419008ecec6858cbdbabbda3197a9049f5fdee51d69b47b36c7f,a123807a7d73a4283d413639c0b35c8ec50b664ac210669f184d2d34878a14bb,20
r21_calibration_038_030,r21_calibration_038_030,calibration,R21C_038,1606950280,7fe5284b07dcbdde9e573afa3308e3bc89d041faf5fc55470283d30204b52fe6,16b7aba339a4602248d7f244c6da7cc06554b2f568f09a5616fb055f64a32505,929b77ff4a5865a5bc2d51e0a124b25fd32d879cfbd7caded7d861e32bdb8688,20
r21_calibration_038_031,r21_calibration_038_031,calibration,R21C_038,1590172661,72abacb003e86ee5707874ab2eabd19a1bd8d9d42337906172cd5fee75a2dde6,f97cd125f94550c94b8b75021ce3934981e01ecb7f31799b65fbb413b4ddbbcf,1c57c81416f0fce6f3b13612c1f7fc0aae2c5d87a99281bdaeb36a9c2ff21e08,20
r21_calibration_038_032,r21_calibration_038_032,calibration,R21C_038,1573395042,d4d97836883894980a71a0ab40008d6d29d674fa29371760ead5c478ee24bda5,b6263368b29a1626cdb677c581e2604de23141dcf0668fd3f6d4b137ae528842,ce032c317a084b94da58ba32b63adc133d3175c31f525935f99b433d692cd52c,20
r21_calibration_038_033,r21_calibration_038_033,calibration,R21C_038,1556617423,14e756b4e9cb2b79d243b9a40ebe0f52c24d40d1a1584ee36f380f80adc147c7,a9152d85068acbac906352e2b6bc894efa6cb7e2073f7a8ea75f7aff69e58b65,f480bda3e46d60de4f9416977bbec49e982a2f174b1b672c8d5125ef7fcc967d,20
r21_calibration_038_034,r21_calibration_038_034,calibration,R21C_038,1674060756,f818598b72c83bad81c2c82e1235046208042fe9cf85569c59b96edf988dfee2,5186ba8700f56b66c259d83e27a46ddde20168772f636f6b2ca4f3bce865a236,ad1d6af672cee6dc06be50529713f413d343dd372fd17c97612ca6906ee491a3,20
r21_calibration_038_035,r21_calibration_038_035,calibration,R21C_038,1657283137,547287edf9c6a297b62e34e17be820b91729f54741120dbea2c5c017775ad103,081d32271f7425107bc5ff46c802b2b3bfa0af62b65669ff2d1192a71f457fdd,829ca7a36d61b445ac21323ecff876131c2afe1aebba93c425256f44d8540d9d,20
r21_calibration_038_036,r21_calibration_038_036,calibration,R21C_038,1640505518,9b0c161bdf1354f1b99d1d9ca555daeb78076e56407ed9a989ecee180a710cbb,4e7871a12137ed004effb4385b357b46d342ff8a3f8b63c12d1729ffdf51abac,840c3d253a59c141c04777b8c6b6d39db11ad979ef4884d36d4919f03bebaf0c,20
r21_calibration_038_037,r21_calibration_038_037,calibration,R21C_038,1623727899,4ea91b781413bb9b5d313c60889300123d30e1e00dd6b15bbe1a8a7b7e985502,74b275cb15df4eab2a5403228664230e3fdfb5aeb4b94337b57cb9295eced458,556c3e3ce12ce05201027167b3bb889d25df73348d19264900c6119d186379d3,20
r21_calibration_038_038,r21_calibration_038_038,calibration,R21C_038,1741171232,d8da6fde11a0653a8a57a8fdaf900efa1c69a5239ca46ee00295b2fe88b1283e,41d3f1a5dd2142f5ba36e111ad0c494a4517b9b9a97f5b6bcb113b8328ffebaa,51f8bc855e16933333c47bdd27aa80e08a9183ad1006bbd524a1976d46d06a90,20
r21_calibration_038_039,r21_calibration_038_039,calibration,R21C_038,1724393613,3cdb349dec311ae9aa014dfc50a8e219fe7f5b69849388507c1b9c54d08b4bdf,4cecb401ae7111b40de1ab61c2d7953d49a1b066dffb6d12a73e1f0d0121b391,f5cd56f58e19968af2392292be3ff9586b56bdd0a020217087582e5ed143dc7a,20
r21_calibration_038_040,r21_calibration_038_040,calibration,R21C_038,1840950842,b951a585616425299d6d171e3bf605ab1b03bd882d4e253cc55cae31854927d9,996b576e20687747db5709233c0105a1463d3021996f23abcf01990d6ce3d53a,5372b65fba46885ba456ba3ffd5e4cd5701aee074373f0aacffce27178f1ae31,20
r21_calibration_039_001,r21_calibration_039_001,calibration,R21C_039,305803102,00071008fde1e7028a55065e657611867ce44dd82c31f7759a08849aef1c069a,38ede3252fda8948f3b71e62c5870e134eece76950ba9728dc8a6b6999fcc186,1c077652f311c7f2965ad5ca9426d016e51e4d4b76a78e8802d50bc7a8fea19f,20
r21_calibration_039_002,r21_calibration_039_002,calibration,R21C_039,322580721,0a210a2265eca98d078c52b66ee149d9ace7b86d44da7fda74b59ed54cc16e5d,5cd1db11ec72012cc85babc6fd025120e9c2018b943b73b6f0e2ccbfc2e27974,af5e424267a5d938a6d7ba3478c1e1dbc6ce9ef49ee74d88ad78c288d305b54e,20
r21_calibration_039_003,r21_calibration_039_003,calibration,R21C_039,339358340,57bc923f466bee1f88bfd79c5bff943902f45d6536edf16c4d3ccaef7db22491,e806b30e2ecd7182fbfa51f0ee60b0ea8e7d7266cde37c048c616b09a607fee9,687dd1bc135902643cf2eff06dec635cd7328f05c987fab31bf0d297dd4a8977,20
r21_calibration_039_004,r21_calibration_039_004,calibration,R21C_039,221915007,686355b3ecc5ea558bfa3dd32a72d3bcfb15631221b64a749ac35e0cd71a4fea,6db0d089cbcec0eb5cb000b95cfb44223c24210897acac954f01519c4bdcbd2b,71ba6db06646337ae12106a8d0440b06da701171ceca2a22e3a296d341902e32,20
r21_calibration_039_005,r21_calibration_039_005,calibration,R21C_039,238692626,bd23e2493559e18054f1e926658ba2f3903947c45eabe3a19df24df92df1e78e,43167c0162498cfe5ddd741c1fca40f32b44a91f4b351d7a887ea877a1080163,9b3c6fd1ea86f9001cb964069ddd7ddce2ecf6112d9efc1467b3373562196f51,20
r21_calibration_039_006,r21_calibration_039_006,calibration,R21C_039,255470245,195a87b1854c5b4bb35ae530fab094c90384566d5504c14114b4adbbb9cfdd2a,60e3ffe2918f42b40b5f765ef378faded96f344564e96ec3dfb588e1bf53616e,c94a1322f5f3e7ac0409c57f7faec7bab43707b778ea8eab2be3a5bbe5f78707,20
r21_calibration_039_007,r21_calibration_039_007,calibration,R21C_039,272247864,cb04825bd30ea826ddd77c31fc44b727198538fe73abe45f6e5475ba065ed03d,9d3b26d18e1d3c925f295ad37feaa0e82751ac058d0cb8afeafbfd4da8e37d14,f81d99204ddb4d3b43c0cccd1029edbdf475020b85b0403a31043655c50c1c86,20
r21_calibration_039_008,r21_calibration_039_008,calibration,R21C_039,154804531,d9420ea145a83036703557ac446be11b0598290f58b1e8f89f04f39c1fe3b752,12e78aaffb824a8fcf9e124b027e8693147d6a0ffa8baee46c65c5c16851e470,fadaf68c0c004156fc1a6767de73693bef068762274f1a362af53a575d162f4f,20
r21_calibration_039_009,r21_calibration_039_009,calibration,R21C_039,171582150,e1110ab20c8620f9a4142515df7eef0541b1d68646fb3bbe816f79bc9b17adb0,a3d2f8184e0d06ad5ec155b546f1519f67be504e5050e4b849829b63540e19a5,1f0fdd1c0c436ea78af8d56884b8bdd3b3df027b0f3a0180c37590ebe1334070,20
r21_calibration_039_010,r21_calibration_039_010,calibration,R21C_039,390020955,241312a1babdbd07bd58bbee0799215b369ea24ef2782c1682e26b70c41c7716,e46f099c45083ea158d6da433299127584be4bcf5330b3a2df464c52e5c826c5,8c0747f2706ccbe4a49742823c7b306de9c8d33bf9b4c0f2a20875c0964e7b8f,20
r21_calibration_039_011,r21_calibration_039_011,calibration,R21C_039,373243336,85670b0da104a92f83cae80e62c644d97f086fd0b1e829d80699adfb22fe8436,0cdf0f1aaf7bb446883a5eb384db575526f02bb4aaa245cde87918ac1340805f,965f030606ef1a79d91463d0b34d3385499f1ed54430f4c917136ac2e2945416,20
r21_calibration_039_012,r21_calibration_039_012,calibration,R21C_039,356465717,22a29afd1bacf8d4f3b3ae777b11703c3e4a0ff9e0bca7ce3667d4145ac00677,5f9b901ab6735a324ab437b7c5db7c7b7cdf532b71db3d92de2bb7b7c5e33aa6,277211827aedfe14c90aa64878aab17bd5771de292ce60a65b466afa2a824d4d,20
r21_calibration_039_013,r21_calibration_039_013,calibration,R21C_039,339688098,91602735a1664a49d87bf1d7541ff0ce0982e37bbbbdfa65607d56d8e83dee37,33a32e4d4de8098fe6f2c09b933cb573983d5576f3a2842de4bffb7ebe2edc0c,26cf82b35da4dbd80b1753fda6eeaed29dc47d381527325dfe25990a68376da3,20
r21_calibration_039_014,r21_calibration_039_014,calibration,R21C_039,322910479,29d42a630f3b886d015943503c195b45f2092ed1cc54d6172e94a1501c8597e9,e62514e856a10f7ba88d20678d9ba20fa8352d1b3bf30188149d9b8a6df21395,cb0a4c4add17d7759d4af11c310a30222b4ead263130153e9f2dc006bf9d4631,20
r21_calibration_039_015,r21_calibration_039_015,calibration,R21C_039,306132860,6652f73eafd6f14750f36c0d31f49ef357a8032a0e4ddde11f57a28564435651,512dfae6696fcf37bd1d2adfe2a4e1437e56134fea1376439a4a45fdbc93d3fa,fe7b49cd7a800ca53854c6b652edcd326c626ed979137a19d4e29ac3e75bcff4,20
r21_calibration_039_016,r21_calibration_039_016,calibration,R21C_039,289355241,a57846aa83edcb6ab9666adbb46b238144126392865429eaeb3ebd7b10030376,90c535115e9409b88c9741f7b8ff1a46162287cf9622a31efba9dd7498287d1e,d0bedffb8bdf6382ef339350f52f30c1c2e7d3b36cd5110bb45b785e04ff54b9,20
r21_calibration_039_017,r21_calibration_039_017,calibration,R21C_039,272577622,21f44820f53a981eb45bf955129240f3f47ad115b8f43ad8afc5b70698823e31,9700182bb350206bc9f7cd47acb4edf9551811a004ce58b2eb62554933688709,1f1b27a262b9f9743cefc0adbed2fcc6f753d65d4488d810036ce891633dc6bd,20
r21_calibration_039_018,r21_calibration_039_018,calibration,R21C_039,255800003,8c1db63d0119495dc5c8177107e93ce757f498799f5ec1493a1d0a2300ed50d6,d005ae37799a270ed503abb8fe9b6eaa98e263990110bd9e8aab87cd9fea681d,a69d3e0684e724c13a370190056b1ebc3d3770df9771ad379adc9fad74751283,20
r21_calibration_039_019,r21_calibration_039_019,calibration,R21C_039,239022384,1f1a47a7ef9ceac83c580891fabf8313869523c234b0b660885274139e24a72f,3354000636e64736266ef7ae7fa252c4c90919243a3074b1b81e3b97fcefda63,cb09e4e13bc952c8ac095bc3614e1db0453e6c6f4c089bb1a1edf4219fabfccf,20
r21_calibration_039_020,r21_calibration_039_020,calibration,R21C_039,87137709,5c3fed675808212f808774145b7c4173cca59f5bac4815a24b38bcb4f1284936,24cb2be70dc35f927d0bed267739f076ef753d27790d8784b9fca4116eef12fa,1f855b2b34fab73b9722ad039707dfce1c63ed4889eb28a4db90517e851adeab,20
r21_calibration_039_021,r21_calibration_039_021,calibration,R21C_039,103915328,ba394a56d20456b23d3cb9b1af7488a41a0484e51a1b0537455b63d21e4b3d36,5dd24aa013e98a384aace8082065a6561e33c7d85a6eb495ff5d6afad7d74392,17bb07dd98ba18f4245a7f03398070400347298344431bf66d6f412ff5e9c4c7,20
r21_calibration_039_022,r21_calibration_039_022,calibration,R21C_039,53582471,97fa5c4242f965ba7baa13df5515485a2a3139435bd505827bef6c0ce0ff59c8,6c7c04d1601ec9a4a205d34fc1633258227850cc72fc0549edcabe15060614a4,0755b211450d1cdd359f5562525e5e1d8a2f9f3293e285cae06a5569f0ace14c,20
r21_calibration_039_023,r21_calibration_039_023,calibration,R21C_039,70360090,c45849be15485ca0b3140f85b7832e789081895c615b8847c12ec3d4238f1cbd,2ebc9a75551218392ddf60567d6e55edfccb09781382bb5b8e9b8ab1f7dd3447,35692065ad29d27a2e1f06f2d146334f33cddaf623dbe36d4efd6e0da2f040c2,20
r21_calibration_039_024,r21_calibration_039_024,calibration,R21C_039,20027233,eff32230f6ea5b602ab55a00c4ab8ee40bb57bd8aec276d5023a5fac246ddfdb,d0a1359d47ac957e7495cbadd9a576a495dae1fb81800a0978ee0a5e85521f99,c1bbdf2aba1791fec3ff117f9cb3b0b321916f26c52f631d9ca6e79200479398,20
r21_calibration_039_025,r21_calibration_039_025,calibration,R21C_039,36804852,e9622a87e8573b993c1c2730ef9c24e463d1e03a7ca344c07540257c1d541e28,6a3e52b81f810cb4e14afc7a546645969bd21227caa2e6e5dcd9395617055542,0d539c76be5d9ef00c83b7f80cd2e1c92d45da3a0a4559642010dfc70d63ad33,20
r21_calibration_039_026,r21_calibration_039_026,calibration,R21C_039,2133955642,89d4c970b14a164d91f244e7f70785c90163e51606e45fcaaf628133a8224ebb,892cc16d1638df067bfd5a8e8386dd90e99a3d5a8af7dd74c19a7d4294a87777,882d35e13193b5538898244ed0303b69535d5ca198a9cbc00d8a7d37011f7e29,20
r21_calibration_039_027,r21_calibration_039_027,calibration,R21C_039,3249614,0dd3c43c58b74251b440f85ee432a6e648406b353546b1d563fda638fb945ef4,e1dc55fea68d089bd64b9c89c794fee26a772da0e75be08a0cc53f36fc485db3,dee17caedf38ad898c3d4d5009009af20565819baf77b2d707ff37f93526f530,20
r21_calibration_039_028,r21_calibration_039_028,calibration,R21C_039,221358661,1f2c791ceb28e0fbe951f355626de8a2c06e1ec1455bf7c0290550988c85a100,bc4cf3a820173b17d4f014ab67c477f75f837a7fab8dce1b79cce216e1bc0aff,a4ec2f6cda1cd12e2909dcb34ed5a2cb4a02106eb4062a719799664fe6817118,20
r21_calibration_039_029,r21_calibration_039_029,calibration,R21C_039,238136280,0f324c0bbb9f06faee835a3e6850c2725a3bbff077acd2f976c2568c7dac356a,daea9c293d05be3b86c2748990c0481fb9ae6c3b3c7bfb37da7ccda56a8e1b51,6a78310c7c81cb5ebc4e699ae6ff530ae44fdfcafc2c840049c78188820a63d0,20
r21_calibration_039_030,r21_calibration_039_030,calibration,R21C_039,188081596,9e45fcc9a929d92db9d18d4b8284aab82af99c220a45851ef4e2dc4329554531,c53e58c16a99e01c0a10ddaf489c28b7ac4ec66c95be561bc36a0a3660f73b81,d7a931156e7a2e51391e4453d8fd76dc5eb212fec53efb57656300519bee4513,20
r21_calibration_039_031,r21_calibration_039_031,calibration,R21C_039,171303977,0bb1a90d8d45d1d415621f4b6f17ac9b1e3fbeba518457675876e3804f5ac196,b9760eb5c8575340898d3f94aac50688f62f8966bcb5912f2196aa0082639ac3,da2b97a0965dfcd8362468e467ccf2040bd4c959cc464a7fa5e877728d0cdf99,20
r21_calibration_039_032,r21_calibration_039_032,calibration,R21C_039,221636834,e356d4fef7c12c79bc19a3f4ac1e0c54e9160b320c963d64c9e22bdab9e87bea,a423ddc2d2bb49b7307906653590c7c99dc3b7f1be02f6075cdb765f1cd5b79e,4dc34d9de5f0e0fe1c025275b6c901a713be534b7cea8a3b803e511a4485c00f,20
